fpr,tpr
0.0,0.0
0.0,0.0009074410163339383
0.0,0.007259528130671506
0.000931098696461825,0.007259528130671506
0.000931098696461825,0.02631578947368421
0.00186219739292365,0.02631578947368421
0.00186219739292365,0.09074410163339383
0.002793296089385475,0.09074410163339383
0.002793296089385475,0.09165154264972777
0.004655493482309125,0.09165154264972777
0.004655493482309125,0.10435571687840291
0.00558659217877095,0.10435571687840291
0.00558659217877095,0.10798548094373865
0.006517690875232775,0.10798548094373865
0.006517690875232775,0.11433756805807622
0.0074487895716946,0.11433756805807622
0.0074487895716946,0.12704174228675136
0.008379888268156424,0.12704174228675136
0.008379888268156424,0.12885662431941924
0.00931098696461825,0.12885662431941924
0.00931098696461825,0.15063520871143377
0.010242085661080074,0.15063520871143377
0.010242085661080074,0.16606170598911071
0.0111731843575419,0.16606170598911071
0.0111731843575419,0.1724137931034483
0.012104283054003724,0.1724137931034483
0.012104283054003724,0.18058076225045372
0.013966480446927373,0.18058076225045372
0.013966480446927373,0.1896551724137931
0.0148975791433892,0.1896551724137931
0.0148975791433892,0.20689655172413793
0.015828677839851025,0.20689655172413793
0.015828677839851025,0.21052631578947367
0.01675977653631285,0.21052631578947367
0.01675977653631285,0.21234119782214156
0.017690875232774673,0.21234119782214156
0.017690875232774673,0.21960072595281308
0.0186219739292365,0.21960072595281308
0.0186219739292365,0.2250453720508167
0.021415270018621976,0.2250453720508167
0.021415270018621976,0.22867513611615245
0.0223463687150838,0.22867513611615245
0.0223463687150838,0.2295825771324864
0.023277467411545624,0.2295825771324864
0.023277467411545624,0.23139745916515425
0.024208566108007448,0.23139745916515425
0.024208566108007448,0.2558983666061706
0.025139664804469275,0.2558983666061706
0.025139664804469275,0.26497277676951
0.0260707635009311,0.26497277676951
0.0260707635009311,0.2713248638838475
0.028864059590316574,0.2713248638838475
0.028864059590316574,0.2749546279491833
0.0297951582867784,0.2749546279491833
0.0297951582867784,0.28765880217785844
0.030726256983240222,0.28765880217785844
0.030726256983240222,0.29038112522686027
0.032588454376163874,0.29038112522686027
0.032588454376163874,0.29491833030852993
0.03445065176908752,0.29491833030852993
0.03445065176908752,0.2967332123411978
0.035381750465549346,0.2967332123411978
0.035381750465549346,0.2985480943738657
0.037243947858473,0.2985480943738657
0.037243947858473,0.3103448275862069
0.038175046554934824,0.3103448275862069
0.038175046554934824,0.3176043557168784
0.03910614525139665,0.3176043557168784
0.03910614525139665,0.3221415607985481
0.04003724394785847,0.3221415607985481
0.04003724394785847,0.32304900181488205
0.04189944134078212,0.32304900181488205
0.04189944134078212,0.3257713248638838
0.04283054003724395,0.3257713248638838
0.04283054003724395,0.33212341197822143
0.0446927374301676,0.33212341197822143
0.0446927374301676,0.33756805807622503
0.04562383612662942,0.33756805807622503
0.04562383612662942,0.34392014519056263
0.04655493482309125,0.34392014519056263
0.04655493482309125,0.3448275862068966
0.048417132216014895,0.3448275862068966
0.048417132216014895,0.3457350272232305
0.049348230912476726,0.3457350272232305
0.049348230912476726,0.3466424682395644
0.051210428305400374,0.3466424682395644
0.051210428305400374,0.3484573502722323
0.0521415270018622,0.3484573502722323
0.0521415270018622,0.352994555353902
0.05307262569832402,0.352994555353902
0.05307262569832402,0.35390199637023595
0.05493482309124767,0.35390199637023595
0.05493482309124767,0.35934664246823955
0.055865921787709494,0.35934664246823955
0.055865921787709494,0.3602540834845735
0.056797020484171325,0.3602540834845735
0.056797020484171325,0.3629764065335753
0.05772811918063315,0.3629764065335753
0.05772811918063315,0.3647912885662432
0.05865921787709497,0.3647912885662432
0.05865921787709497,0.3684210526315789
0.0595903165735568,0.3684210526315789
0.0595903165735568,0.36932849364791287
0.06052141527001862,0.36932849364791287
0.06052141527001862,0.37477313974591653
0.061452513966480445,0.37477313974591653
0.061452513966480445,0.37568058076225047
0.06238361266294227,0.37568058076225047
0.06238361266294227,0.3765880217785844
0.0633147113594041,0.3765880217785844
0.0633147113594041,0.37749546279491836
0.06424581005586592,0.37749546279491836
0.06424581005586592,0.38294010889292196
0.06517690875232775,0.38294010889292196
0.06517690875232775,0.3838475499092559
0.06610800744878957,0.3838475499092559
0.06610800744878957,0.38656987295825773
0.0670391061452514,0.38656987295825773
0.0670391061452514,0.39201451905626133
0.06797020484171322,0.39201451905626133
0.06797020484171322,0.3956442831215971
0.06983240223463687,0.3956442831215971
0.06983240223463687,0.397459165154265
0.07076350093109869,0.397459165154265
0.07076350093109869,0.3992740471869328
0.07169459962756052,0.3992740471869328
0.07169459962756052,0.4047186932849365
0.07355679702048418,0.4047186932849365
0.07355679702048418,0.4192377495462795
0.074487895716946,0.4192377495462795
0.074487895716946,0.4219600725952813
0.07541899441340782,0.4219600725952813
0.07541899441340782,0.4237749546279492
0.07635009310986965,0.4237749546279492
0.07635009310986965,0.426497277676951
0.0782122905027933,0.426497277676951
0.0782122905027933,0.4283121597096189
0.08007448789571694,0.4283121597096189
0.08007448789571694,0.43103448275862066
0.08100558659217877,0.43103448275862066
0.08100558659217877,0.4382940108892922
0.08193668528864059,0.4382940108892922
0.08193668528864059,0.43920145190562615
0.08286778398510242,0.43920145190562615
0.08286778398510242,0.44101633393829404
0.08379888268156424,0.44101633393829404
0.08379888268156424,0.4437386569872958
0.0856610800744879,0.4437386569872958
0.0856610800744879,0.4455535390199637
0.08752327746741155,0.4455535390199637
0.08752327746741155,0.4473684210526316
0.09031657355679702,0.4473684210526316
0.09031657355679702,0.4500907441016334
0.09124767225325885,0.4500907441016334
0.09124767225325885,0.4528130671506352
0.0931098696461825,0.4528130671506352
0.0931098696461825,0.4537205081669691
0.09404096834264432,0.4537205081669691
0.09404096834264432,0.4591651542649728
0.09497206703910614,0.4591651542649728
0.09497206703910614,0.4618874773139746
0.09590316573556797,0.4618874773139746
0.09590316573556797,0.46551724137931033
0.09683426443202979,0.46551724137931033
0.09683426443202979,0.4673321234119782
0.09776536312849161,0.4673321234119782
0.09776536312849161,0.46823956442831216
0.09869646182495345,0.46823956442831216
0.09869646182495345,0.4691470054446461
0.09962756052141528,0.4691470054446461
0.09962756052141528,0.47186932849364793
0.1005586592178771,0.47186932849364793
0.1005586592178771,0.47731397459165154
0.10148975791433892,0.47731397459165154
0.10148975791433892,0.48366606170598914
0.10242085661080075,0.48366606170598914
0.10242085661080075,0.48548094373865697
0.10335195530726257,0.48548094373865697
0.10335195530726257,0.48729582577132485
0.1042830540037244,0.48729582577132485
0.1042830540037244,0.48911070780399274
0.10521415270018622,0.48911070780399274
0.10521415270018622,0.4900181488203267
0.10614525139664804,0.4900181488203267
0.10614525139664804,0.49909255898366606
0.10800744878957169,0.49909255898366606
0.10800744878957169,0.5
0.10893854748603352,0.5
0.10893854748603352,0.5018148820326679
0.10986964618249534,0.5018148820326679
0.10986964618249534,0.5036297640653358
0.11080074487895716,0.5036297640653358
0.11080074487895716,0.514519056261343
0.11266294227188083,0.514519056261343
0.11266294227188083,0.5199637023593466
0.11359404096834265,0.5199637023593466
0.11359404096834265,0.5235934664246824
0.11452513966480447,0.5235934664246824
0.11452513966480447,0.5254083484573503
0.11731843575418995,0.5254083484573503
0.11731843575418995,0.5263157894736842
0.11824953445065177,0.5263157894736842
0.11824953445065177,0.5272232304900182
0.1191806331471136,0.5272232304900182
0.1191806331471136,0.52994555353902
0.12011173184357542,0.52994555353902
0.12011173184357542,0.5317604355716878
0.12104283054003724,0.5317604355716878
0.12104283054003724,0.5353901996370236
0.12290502793296089,0.5353901996370236
0.12290502793296089,0.5362976406533575
0.12383612662942271,0.5362976406533575
0.12383612662942271,0.5372050816696915
0.12569832402234637,0.5372050816696915
0.12569832402234637,0.5399274047186933
0.1266294227188082,0.5399274047186933
0.1266294227188082,0.5408348457350273
0.12849162011173185,0.5408348457350273
0.12849162011173185,0.5417422867513612
0.12942271880819367,0.5417422867513612
0.12942271880819367,0.542649727767695
0.1303538175046555,0.542649727767695
0.1303538175046555,0.5453720508166969
0.13128491620111732,0.5453720508166969
0.13128491620111732,0.5508166969147006
0.13221601489757914,0.5508166969147006
0.13221601489757914,0.5562613430127041
0.13314711359404097,0.5562613430127041
0.13314711359404097,0.5571687840290381
0.1340782122905028,0.5571687840290381
0.1340782122905028,0.5607985480943739
0.13500931098696461,0.5607985480943739
0.13500931098696461,0.5617059891107078
0.13687150837988826,0.5617059891107078
0.13687150837988826,0.5644283121597096
0.1378026070763501,0.5644283121597096
0.1378026070763501,0.5662431941923775
0.1387337057728119,0.5662431941923775
0.1387337057728119,0.573502722323049
0.13966480446927373,0.573502722323049
0.13966480446927373,0.5762250453720508
0.14152700186219738,0.5762250453720508
0.14152700186219738,0.5798548094373865
0.1424581005586592,0.5798548094373865
0.1424581005586592,0.5834845735027223
0.14338919925512103,0.5834845735027223
0.14338919925512103,0.5843920145190563
0.1452513966480447,0.5843920145190563
0.1452513966480447,0.5862068965517241
0.14618249534450653,0.5862068965517241
0.14618249534450653,0.5871143375680581
0.14711359404096835,0.5871143375680581
0.14711359404096835,0.588021778584392
0.148975791433892,0.588021778584392
0.148975791433892,0.5925589836660617
0.15083798882681565,0.5925589836660617
0.15083798882681565,0.5961887477313974
0.15176908752327747,0.5961887477313974
0.15176908752327747,0.5970961887477314
0.1527001862197393,0.5970961887477314
0.1527001862197393,0.5989110707803993
0.15363128491620112,0.5989110707803993
0.15363128491620112,0.6007259528130672
0.15549348230912477,0.6007259528130672
0.15549348230912477,0.6016333938294011
0.15735567970204842,0.6016333938294011
0.15735567970204842,0.603448275862069
0.16573556797020483,0.603448275862069
0.16573556797020483,0.6098003629764065
0.16666666666666666,0.6098003629764065
0.16666666666666666,0.6107078039927405
0.1685288640595903,0.6107078039927405
0.1685288640595903,0.6125226860254084
0.17039106145251395,0.6125226860254084
0.17039106145251395,0.6134301270417423
0.17225325884543763,0.6134301270417423
0.17225325884543763,0.617059891107078
0.17318435754189945,0.617059891107078
0.17318435754189945,0.6179673321234119
0.17411545623836128,0.6179673321234119
0.17411545623836128,0.6197822141560798
0.17597765363128492,0.6197822141560798
0.17597765363128492,0.6206896551724138
0.17690875232774675,0.6206896551724138
0.17690875232774675,0.6234119782214156
0.1787709497206704,0.6234119782214156
0.1787709497206704,0.6243194192377496
0.18156424581005587,0.6243194192377496
0.18156424581005587,0.6261343012704175
0.1824953445065177,0.6261343012704175
0.1824953445065177,0.6279491833030852
0.18342644320297952,0.6279491833030852
0.18342644320297952,0.6288566243194192
0.18435754189944134,0.6288566243194192
0.18435754189944134,0.631578947368421
0.1871508379888268,0.631578947368421
0.1871508379888268,0.6352087114337568
0.18901303538175046,0.6352087114337568
0.18901303538175046,0.6388384754990926
0.18994413407821228,0.6388384754990926
0.18994413407821228,0.6406533575317604
0.19180633147113593,0.6406533575317604
0.19180633147113593,0.6424682395644283
0.19273743016759776,0.6424682395644283
0.19273743016759776,0.6460980036297641
0.19366852886405958,0.6460980036297641
0.19366852886405958,0.647912885662432
0.1945996275605214,0.647912885662432
0.1945996275605214,0.6497277676950998
0.19553072625698323,0.6497277676950998
0.19553072625698323,0.6551724137931034
0.19646182495344505,0.6551724137931034
0.19646182495344505,0.6569872958257713
0.19925512104283055,0.6569872958257713
0.19925512104283055,0.6606170598911071
0.20018621973929238,0.6606170598911071
0.20018621973929238,0.6678765880217786
0.2011173184357542,0.6678765880217786
0.2011173184357542,0.6696914700544465
0.20204841713221602,0.6696914700544465
0.20204841713221602,0.6705989110707804
0.20391061452513967,0.6705989110707804
