50,arabidopsis,CAGE
20,arabidopsis,CAGE
92,arabidopsis,CAGE
10,arabidopsis,5leaderP
29,arabidopsis,5leaderP
7,arabidopsis,5leaderP
166,arabidopsis,5leaderP
17,arabidopsis,CAGE
34,arabidopsis,5leaderP
154,arabidopsis,CAGE
191,arabidopsis,CAGE
160,arabidopsis,CAGE
57,arabidopsis,5leaderP
126,arabidopsis,CAGE
216,arabidopsis,5leaderP
76,arabidopsis,5leaderP
63,arabidopsis,CAGE
68,arabidopsis,CAGE
90,arabidopsis,5leaderP
53,arabidopsis,5leaderP
7,arabidopsis,5leaderP
27,arabidopsis,CAGE
108,arabidopsis,CAGE
72,arabidopsis,5leaderP
46,arabidopsis,CAGE
47,arabidopsis,CAGE
109,arabidopsis,5leaderP
77,arabidopsis,5leaderP
164,arabidopsis,CAGE
38,arabidopsis,CAGE
60,arabidopsis,5leaderP
114,arabidopsis,CAGE
64,arabidopsis,5leaderP
121,arabidopsis,5leaderP
2,arabidopsis,5leaderP
118,arabidopsis,5leaderP
12,arabidopsis,5leaderP
103,arabidopsis,5leaderP
80,arabidopsis,CAGE
88,arabidopsis,CAGE
33,arabidopsis,5leaderP
53,arabidopsis,5leaderP
12,arabidopsis,CAGE
74,arabidopsis,5leaderP
42,arabidopsis,5leaderP
89,arabidopsis,5leaderP
85,arabidopsis,CAGE
156,arabidopsis,CAGE
17,arabidopsis,CAGE
24,arabidopsis,CAGE
15,arabidopsis,CAGE
151,arabidopsis,CAGE
52,arabidopsis,5leaderP
69,arabidopsis,5leaderP
173,arabidopsis,CAGE
121,arabidopsis,5leaderP
158,arabidopsis,CAGE
86,arabidopsis,5leaderP
11,arabidopsis,CAGE
69,arabidopsis,CAGE
52,arabidopsis,5leaderP
73,arabidopsis,CAGE
73,arabidopsis,CAGE
3,arabidopsis,CAGE
73,arabidopsis,CAGE
95,arabidopsis,5leaderP
9,arabidopsis,CAGE
160,arabidopsis,CAGE
160,arabidopsis,CAGE
181,arabidopsis,CAGE
147,arabidopsis,CAGE
61,arabidopsis,5leaderP
16,arabidopsis,CAGE
189,arabidopsis,CAGE
209,arabidopsis,CAGE
92,arabidopsis,CAGE
103,arabidopsis,5leaderP
254,arabidopsis,CAGE
194,arabidopsis,5leaderP
95,arabidopsis,5leaderP
26,arabidopsis,5leaderP
222,arabidopsis,CAGE
4,arabidopsis,CAGE
2,arabidopsis,5leaderP
50,arabidopsis,CAGE
77,arabidopsis,5leaderP
24,arabidopsis,5leaderP
69,arabidopsis,CAGE
115,arabidopsis,5leaderP
4,arabidopsis,CAGE
110,arabidopsis,5leaderP
45,arabidopsis,5leaderP
83,arabidopsis,CAGE
13,arabidopsis,5leaderP
108,arabidopsis,5leaderP
93,arabidopsis,CAGE
6,arabidopsis,5leaderP
79,arabidopsis,5leaderP
219,arabidopsis,CAGE
71,arabidopsis,CAGE
110,arabidopsis,CAGE
33,arabidopsis,CAGE
105,arabidopsis,CAGE
215,arabidopsis,CAGE
4,arabidopsis,CAGE
16,arabidopsis,5leaderP
5,arabidopsis,5leaderP
39,arabidopsis,CAGE
44,arabidopsis,CAGE
11,arabidopsis,5leaderP
135,arabidopsis,CAGE
159,arabidopsis,5leaderP
219,arabidopsis,5leaderP
63,arabidopsis,5leaderP
16,arabidopsis,5leaderP
137,arabidopsis,CAGE
88,arabidopsis,5leaderP
42,arabidopsis,CAGE
74,arabidopsis,5leaderP
149,arabidopsis,5leaderP
0,arabidopsis,CAGE
57,arabidopsis,5leaderP
143,arabidopsis,CAGE
54,arabidopsis,CAGE
122,arabidopsis,CAGE
23,arabidopsis,5leaderP
35,arabidopsis,CAGE
91,arabidopsis,5leaderP
32,arabidopsis,5leaderP
2,arabidopsis,CAGE
32,arabidopsis,5leaderP
110,arabidopsis,CAGE
186,arabidopsis,CAGE
81,arabidopsis,CAGE
81,arabidopsis,CAGE
0,arabidopsis,CAGE
25,arabidopsis,CAGE
168,arabidopsis,5leaderP
56,arabidopsis,CAGE
10,arabidopsis,CAGE
6,arabidopsis,CAGE
119,arabidopsis,CAGE
69,arabidopsis,5leaderP
72,arabidopsis,CAGE
103,arabidopsis,5leaderP
227,arabidopsis,CAGE
32,arabidopsis,CAGE
78,arabidopsis,CAGE
6,arabidopsis,5leaderP
38,arabidopsis,CAGE
124,arabidopsis,5leaderP
109,arabidopsis,5leaderP
30,arabidopsis,CAGE
30,arabidopsis,CAGE
48,arabidopsis,5leaderP
6,arabidopsis,5leaderP
228,arabidopsis,5leaderP
250,arabidopsis,CAGE
225,arabidopsis,CAGE
116,arabidopsis,5leaderP
229,arabidopsis,CAGE
85,arabidopsis,5leaderP
94,arabidopsis,5leaderP
208,arabidopsis,CAGE
205,arabidopsis,CAGE
95,arabidopsis,CAGE
71,arabidopsis,5leaderP
40,arabidopsis,CAGE
172,arabidopsis,CAGE
172,arabidopsis,CAGE
157,arabidopsis,CAGE
112,arabidopsis,5leaderP
33,arabidopsis,CAGE
20,arabidopsis,5leaderP
4,arabidopsis,CAGE
251,arabidopsis,CAGE
54,arabidopsis,CAGE
127,arabidopsis,CAGE
127,arabidopsis,5leaderP
154,arabidopsis,5leaderP
32,arabidopsis,5leaderP
44,arabidopsis,5leaderP
33,arabidopsis,5leaderP
4,arabidopsis,CAGE
213,arabidopsis,5leaderP
31,arabidopsis,CAGE
48,arabidopsis,CAGE
3,arabidopsis,5leaderP
188,arabidopsis,CAGE
52,arabidopsis,CAGE
54,arabidopsis,CAGE
53,arabidopsis,CAGE
244,arabidopsis,CAGE
117,arabidopsis,5leaderP
51,arabidopsis,5leaderP
113,arabidopsis,5leaderP
6,arabidopsis,5leaderP
71,arabidopsis,5leaderP
35,arabidopsis,5leaderP
33,arabidopsis,5leaderP
208,arabidopsis,5leaderP
112,arabidopsis,5leaderP
209,arabidopsis,5leaderP
119,arabidopsis,5leaderP
78,arabidopsis,5leaderP
101,arabidopsis,CAGE
63,arabidopsis,5leaderP
63,arabidopsis,5leaderP
130,arabidopsis,5leaderP
63,arabidopsis,5leaderP
237,arabidopsis,CAGE
11,arabidopsis,CAGE
10,arabidopsis,5leaderP
81,arabidopsis,5leaderP
57,arabidopsis,CAGE
78,arabidopsis,5leaderP
77,arabidopsis,5leaderP
0,arabidopsis,5leaderP
197,arabidopsis,CAGE
8,arabidopsis,5leaderP
19,arabidopsis,CAGE
58,arabidopsis,5leaderP
24,arabidopsis,5leaderP
25,arabidopsis,5leaderP
80,arabidopsis,5leaderP
130,arabidopsis,5leaderP
124,arabidopsis,CAGE
131,arabidopsis,5leaderP
41,arabidopsis,5leaderP
174,arabidopsis,CAGE
35,arabidopsis,5leaderP
149,arabidopsis,CAGE
165,arabidopsis,CAGE
52,arabidopsis,CAGE
30,arabidopsis,CAGE
169,arabidopsis,CAGE
3,arabidopsis,CAGE
2,arabidopsis,CAGE
133,arabidopsis,5leaderP
233,arabidopsis,CAGE
166,arabidopsis,CAGE
57,arabidopsis,5leaderP
42,arabidopsis,5leaderP
195,arabidopsis,5leaderP
220,arabidopsis,5leaderP
137,arabidopsis,CAGE
190,arabidopsis,CAGE
88,arabidopsis,CAGE
48,arabidopsis,CAGE
102,arabidopsis,CAGE
74,arabidopsis,CAGE
26,arabidopsis,CAGE
136,arabidopsis,5leaderP
17,arabidopsis,5leaderP
117,arabidopsis,CAGE
114,arabidopsis,CAGE
162,arabidopsis,CAGE
69,arabidopsis,5leaderP
8,arabidopsis,CAGE
100,arabidopsis,CAGE
8,arabidopsis,CAGE
95,arabidopsis,CAGE
14,arabidopsis,CAGE
86,arabidopsis,CAGE
70,arabidopsis,CAGE
93,arabidopsis,CAGE
0,arabidopsis,CAGE
13,arabidopsis,CAGE
54,arabidopsis,CAGE
0,arabidopsis,CAGE
47,arabidopsis,CAGE
19,arabidopsis,CAGE
2,arabidopsis,CAGE
0,arabidopsis,CAGE
0,arabidopsis,CAGE
112,arabidopsis,CAGE
19,arabidopsis,CAGE
11,arabidopsis,CAGE
11,arabidopsis,CAGE
57,arabidopsis,CAGE
1,arabidopsis,CAGE
78,arabidopsis,CAGE
21,arabidopsis,CAGE
110,arabidopsis,CAGE
73,arabidopsis,CAGE
34,arabidopsis,CAGE
96,arabidopsis,CAGE
42,arabidopsis,CAGE
79,arabidopsis,CAGE
45,arabidopsis,CAGE
19,arabidopsis,CAGE
49,arabidopsis,CAGE
42,arabidopsis,CAGE
63,rice,CAGE
36,rice,CAGE
139,rice,CAGE
59,rice,CAGE
2,rice,CAGE
20,rice,CAGE
16,rice,5leaderP
53,rice,5leaderP
62,rice,5leaderP
227,rice,CAGE
66,rice,CAGE
46,rice,CAGE
19,rice,CAGE
7,rice,CAGE
60,rice,5leaderP
0,rice,CAGE
4,rice,CAGE
29,rice,CAGE
0,rice,CAGE
11,rice,CAGE
29,rice,5leaderP
0,rice,CAGE
24,rice,5leaderP
36,rice,CAGE
46,rice,CAGE
2,rice,CAGE
2,rice,CAGE
46,rice,5leaderP
138,rice,CAGE
233,rice,CAGE
11,rice,CAGE
186,rice,CAGE
1,rice,5leaderP
32,rice,CAGE
202,rice,CAGE
63,rice,CAGE
87,rice,5leaderP
46,rice,CAGE
66,rice,CAGE
5,rice,CAGE
27,rice,CAGE
3,rice,5leaderP
156,rice,CAGE
14,rice,5leaderP
0,rice,CAGE
156,rice,CAGE
30,rice,CAGE
201,rice,CAGE
110,rice,5leaderP
0,rice,CAGE
10,rice,CAGE
20,rice,5leaderP
63,rice,CAGE
0,rice,CAGE
24,rice,CAGE
2,rice,CAGE
30,rice,CAGE
194,rice,CAGE
86,rice,5leaderP
57,rice,5leaderP
119,rice,CAGE
93,rice,CAGE
12,rice,5leaderP
110,rice,5leaderP
27,rice,5leaderP
154,rice,5leaderP
8,rice,CAGE
12,rice,5leaderP
5,rice,5leaderP
209,rice,CAGE
2,rice,CAGE
162,rice,CAGE
105,rice,CAGE
151,rice,CAGE
0,rice,CAGE
54,rice,CAGE
168,rice,CAGE
171,rice,CAGE
2,rice,CAGE
171,rice,CAGE
156,rice,CAGE
43,rice,CAGE
61,rice,CAGE
25,rice,CAGE
36,rice,5leaderP
4,rice,CAGE
127,rice,5leaderP
81,rice,5leaderP
61,rice,5leaderP
47,rice,5leaderP
71,rice,5leaderP
50,rice,5leaderP
3,rice,5leaderP
50,rice,CAGE
14,rice,5leaderP
176,rice,CAGE
31,rice,CAGE
43,rice,CAGE
6,rice,5leaderP
11,rice,5leaderP
1,rice,CAGE
5,rice,5leaderP
0,rice,5leaderP
0,rice,CAGE
3,rice,CAGE
148,rice,CAGE
36,rice,CAGE
136,rice,CAGE
3,rice,CAGE
51,rice,CAGE
7,rice,CAGE
1,rice,CAGE
136,rice,CAGE
18,rice,5leaderP
0,rice,CAGE
8,rice,CAGE
8,rice,CAGE
0,rice,CAGE
16,rice,CAGE
55,rice,CAGE
77,rice,CAGE
63,rice,5leaderP
1,rice,CAGE
5,rice,CAGE
0,rice,5leaderP
23,rice,5leaderP
24,rice,CAGE
0,rice,CAGE
9,rice,CAGE
0,rice,CAGE
2,rice,CAGE
69,rice,5leaderP
97,rice,5leaderP
73,rice,CAGE
44,rice,5leaderP
13,rice,5leaderP
19,rice,5leaderP
0,rice,5leaderP
18,rice,5leaderP
2,rice,5leaderP
223,rice,CAGE
161,rice,CAGE
60,rice,CAGE
4,rice,CAGE
108,rice,CAGE
22,rice,CAGE
1,rice,CAGE
88,rice,CAGE
0,rice,CAGE
53,rice,CAGE
58,rice,CAGE
9,rice,CAGE
76,rice,5leaderP
227,rice,CAGE
150,rice,CAGE
5,rice,5leaderP
76,rice,CAGE
76,rice,CAGE
0,rice,CAGE
31,rice,CAGE
109,rice,5leaderP
0,rice,CAGE
37,rice,CAGE
0,rice,5leaderP
0,rice,CAGE
4,rice,CAGE
56,rice,5leaderP
5,rice,5leaderP
131,rice,5leaderP
36,rice,CAGE
34,rice,CAGE
87,rice,5leaderP
136,rice,CAGE
77,rice,CAGE
16,rice,CAGE
41,rice,CAGE
47,rice,CAGE
45,rice,CAGE
3,rice,CAGE
0,rice,CAGE
89,rice,CAGE
69,rice,CAGE
6,rice,CAGE
0,rice,CAGE
8,rice,5leaderP
120,rice,CAGE
80,rice,CAGE
39,rice,5leaderP
23,rice,5leaderP
35,rice,CAGE
14,rice,5leaderP
9,rice,CAGE
12,rice,5leaderP
86,rice,CAGE
0,rice,CAGE
12,rice,CAGE
33,rice,5leaderP
12,rice,CAGE
69,rice,5leaderP
27,rice,5leaderP
6,rice,CAGE
7,rice,5leaderP
19,rice,CAGE
14,rice,CAGE
8,rice,5leaderP
85,rice,5leaderP
133,rice,5leaderP
10,rice,5leaderP
113,rice,CAGE
58,rice,CAGE
145,rice,CAGE
34,rice,CAGE
1,rice,5leaderP
0,rice,CAGE
21,rice,CAGE
121,rice,CAGE
1,rice,5leaderP
205,rice,CAGE
94,rice,CAGE
144,rice,5leaderP
114,rice,5leaderP
27,rice,5leaderP
5,rice,5leaderP
9,rice,5leaderP
2,rice,5leaderP
1,rice,5leaderP
0,rice,CAGE
61,rice,CAGE
1,rice,CAGE
247,rice,CAGE
4,rice,CAGE
254,rice,CAGE
133,rice,CAGE
72,rice,5leaderP
148,rice,CAGE
92,rice,CAGE
168,rice,CAGE
79,rice,CAGE
23,rice,CAGE
101,rice,CAGE
77,rice,CAGE
3,rice,CAGE
39,rice,5leaderP
14,rice,CAGE
20,rice,5leaderP
32,rice,CAGE
54,rice,CAGE
40,rice,CAGE
0,rice,CAGE
14,rice,CAGE
189,rice,CAGE
169,rice,CAGE
72,rice,CAGE
60,rice,CAGE
31,rice,5leaderP
93,rice,5leaderP
114,rice,CAGE
46,rice,CAGE
6,rice,5leaderP
144,rice,CAGE
92,rice,CAGE
16,rice,CAGE
7,rice,5leaderP
4,rice,CAGE
99,rice,CAGE
37,rice,CAGE
39,rice,CAGE
39,rice,CAGE
0,rice,CAGE
42,rice,5leaderP
109,rice,5leaderP
2,rice,CAGE
76,rice,5leaderP
55,rice,5leaderP
196,rice,CAGE
9,rice,CAGE
155,rice,5leaderP
165,rice,CAGE
83,rice,CAGE
3,rice,5leaderP
93,rice,CAGE
26,rice,CAGE
0,rice,CAGE
21,rice,CAGE
103,rice,CAGE
3,rice,CAGE
126,rice,CAGE
60,rice,CAGE
45,rice,CAGE
84,rice,CAGE
101,rice,5leaderP
11,rice,CAGE
159,rice,CAGE
0,rice,CAGE
33,rice,CAGE
128,rice,CAGE
11,rice,5leaderP
30,rice,5leaderP
34,rice,CAGE
38,rice,CAGE
1,rice,5leaderP
45,rice,CAGE
3,rice,CAGE
0,rice,CAGE
35,rice,CAGE
155,rice,CAGE
24,rice,CAGE
140,rice,5leaderP
13,rice,CAGE
12,rice,5leaderP
91,rice,CAGE
77,rice,CAGE
9,rice,CAGE
0,rice,CAGE
0,rice,CAGE
71,rice,CAGE
51,rice,CAGE
7,rice,CAGE
33,rice,CAGE
51,rice,CAGE
135,rice,CAGE
12,rice,CAGE
73,rice,CAGE
77,rice,CAGE
172,rice,CAGE
40,rice,CAGE
18,rice,5leaderP
28,rice,5leaderP
224,rice,CAGE
2,rice,CAGE
5,rice,CAGE
14,rice,CAGE
19,rice,CAGE
40,rice,CAGE
0,rice,CAGE
79,rice,CAGE
16,rice,5leaderP
57,rice,CAGE
110,rice,5leaderP
0,rice,CAGE
192,rice,CAGE
246,rice,CAGE
6,rice,5leaderP
48,rice,5leaderP
210,rice,CAGE
13,rice,CAGE
27,rice,CAGE
52,rice,CAGE
51,rice,CAGE
0,rice,CAGE
75,rice,5leaderP
135,rice,CAGE
90,rice,CAGE
139,rice,CAGE
1,rice,CAGE
134,rice,CAGE
3,rice,5leaderP
75,rice,CAGE
11,rice,5leaderP
74,rice,CAGE
6,rice,5leaderP
203,rice,CAGE
0,rice,CAGE
18,rice,5leaderP
0,rice,CAGE
39,rice,CAGE
3,rice,5leaderP
151,rice,5leaderP
62,rice,5leaderP
21,rice,5leaderP
68,rice,CAGE
69,rice,CAGE
2,rice,5leaderP
23,rice,5leaderP
98,rice,CAGE
98,rice,CAGE
209,rice,CAGE
4,rice,5leaderP
8,rice,CAGE
58,rice,CAGE
3,rice,5leaderP
13,rice,CAGE
111,rice,5leaderP
20,rice,CAGE
6,rice,5leaderP
32,rice,CAGE
44,rice,5leaderP
4,rice,5leaderP
10,rice,5leaderP
16,rice,CAGE
152,rice,5leaderP
38,rice,CAGE
57,rice,CAGE
19,rice,CAGE
1,rice,5leaderP
19,rice,5leaderP
28,rice,5leaderP
125,rice,CAGE
21,rice,5leaderP
27,rice,5leaderP
21,rice,5leaderP
93,rice,5leaderP
66,rice,CAGE
1,rice,CAGE
112,rice,CAGE
57,rice,5leaderP
105,rice,5leaderP
215,rice,CAGE
3,rice,CAGE
24,rice,CAGE
26,rice,5leaderP
71,rice,5leaderP
64,rice,5leaderP
6,rice,5leaderP
19,rice,5leaderP
5,rice,5leaderP
34,rice,CAGE
5,rice,CAGE
12,rice,5leaderP
197,rice,CAGE
27,rice,CAGE
205,rice,CAGE
17,rice,CAGE
67,rice,5leaderP
5,rice,5leaderP
7,rice,5leaderP
0,rice,CAGE
2,rice,5leaderP
27,rice,5leaderP
116,rice,CAGE
44,rice,CAGE
109,rice,CAGE
109,rice,CAGE
8,rice,5leaderP
0,rice,CAGE
151,rice,5leaderP
0,rice,CAGE
41,rice,CAGE
5,rice,5leaderP
36,rice,CAGE
17,rice,5leaderP
78,rice,CAGE
29,rice,5leaderP
0,rice,CAGE
123,rice,CAGE
0,rice,CAGE
144,rice,CAGE
10,rice,5leaderP
35,rice,CAGE
0,rice,CAGE
21,rice,5leaderP
8,rice,CAGE
35,rice,5leaderP
44,rice,5leaderP
161,rice,CAGE
0,rice,CAGE
79,rice,CAGE
29,rice,CAGE
0,rice,CAGE
10,rice,CAGE
17,rice,5leaderP
103,rice,CAGE
17,rice,5leaderP
62,rice,5leaderP
22,rice,5leaderP
0,rice,5leaderP
36,rice,CAGE
2,rice,CAGE
110,rice,CAGE
108,rice,CAGE
60,rice,CAGE
10,rice,5leaderP
117,rice,CAGE
0,rice,CAGE
37,rice,CAGE
19,rice,5leaderP
54,rice,CAGE
0,rice,5leaderP
0,rice,CAGE
3,rice,CAGE
63,rice,CAGE
67,rice,CAGE
0,rice,5leaderP
66,rice,CAGE
88,rice,CAGE
0,rice,CAGE
10,rice,CAGE
114,rice,CAGE
3,rice,5leaderP
109,rice,CAGE
30,rice,5leaderP
46,rice,CAGE
45,rice,5leaderP
66,rice,CAGE
59,rice,5leaderP
26,rice,5leaderP
7,rice,CAGE
180,rice,CAGE
74,rice,CAGE
2,rice,CAGE
21,rice,5leaderP
14,rice,CAGE
132,rice,CAGE
186,rice,CAGE
81,rice,CAGE
27,rice,CAGE
80,rice,5leaderP
68,rice,CAGE
181,rice,5leaderP
32,rice,CAGE
13,rice,5leaderP
25,rice,CAGE
13,rice,CAGE
148,rice,5leaderP
0,rice,CAGE
88,rice,5leaderP
13,rice,5leaderP
26,rice,CAGE
6,rice,5leaderP
4,rice,CAGE
88,rice,5leaderP
18,rice,5leaderP
54,rice,CAGE
118,rice,CAGE
0,rice,CAGE
148,rice,5leaderP
36,rice,CAGE
135,rice,5leaderP
80,rice,5leaderP
18,rice,5leaderP
0,rice,5leaderP
105,rice,CAGE
2,rice,CAGE
109,rice,5leaderP
65,rice,5leaderP
218,rice,CAGE
3,rice,CAGE
64,rice,CAGE
29,rice,5leaderP
29,rice,5leaderP
2,rice,5leaderP
55,rice,CAGE
160,rice,CAGE
7,rice,5leaderP
128,rice,5leaderP
93,rice,CAGE
18,rice,CAGE
55,rice,CAGE
8,rice,CAGE
1,rice,CAGE
3,rice,CAGE
31,rice,CAGE
2,rice,5leaderP
39,rice,CAGE
30,rice,CAGE
50,rice,CAGE
160,rice,5leaderP
8,rice,5leaderP
94,rice,CAGE
81,rice,5leaderP
204,rice,CAGE
118,rice,CAGE
135,rice,CAGE
73,rice,5leaderP
88,rice,CAGE
54,rice,5leaderP
75,rice,5leaderP
197,rice,5leaderP
6,rice,5leaderP
72,rice,CAGE
146,rice,CAGE
35,rice,CAGE
1,rice,CAGE
26,rice,CAGE
82,rice,5leaderP
16,rice,CAGE
24,rice,CAGE
5,rice,CAGE
21,rice,CAGE
71,rice,CAGE
119,rice,CAGE
119,rice,CAGE
17,rice,5leaderP
41,rice,CAGE
112,rice,CAGE
59,rice,CAGE
79,rice,CAGE
98,rice,CAGE
27,rice,5leaderP
36,rice,CAGE
59,rice,CAGE
12,rice,CAGE
201,rice,5leaderP
16,rice,5leaderP
24,rice,CAGE
117,rice,CAGE
0,rice,CAGE
105,rice,5leaderP
97,rice,CAGE
1,rice,5leaderP
5,rice,CAGE
58,rice,CAGE
20,rice,CAGE
39,rice,CAGE
10,rice,CAGE
9,rice,5leaderP
101,rice,CAGE
42,rice,CAGE
103,rice,CAGE
17,rice,CAGE
26,rice,5leaderP
26,rice,CAGE
0,rice,CAGE
0,rice,CAGE
156,rice,CAGE
35,rice,CAGE
2,rice,5leaderP
48,rice,CAGE
56,rice,CAGE
16,rice,5leaderP
39,rice,CAGE
35,rice,CAGE
59,rice,CAGE
34,rice,5leaderP
28,rice,CAGE
8,rice,CAGE
157,rice,CAGE
0,rice,CAGE
12,rice,CAGE
38,rice,CAGE
0,rice,5leaderP
8,rice,5leaderP
12,rice,5leaderP
74,rice,CAGE
94,rice,CAGE
0,rice,CAGE
72,rice,CAGE
3,rice,CAGE
3,rice,CAGE
208,rice,CAGE
60,rice,CAGE
44,rice,CAGE
133,rice,CAGE
40,rice,5leaderP
23,rice,5leaderP
227,rice,CAGE
4,rice,CAGE
180,rice,CAGE
180,rice,CAGE
2,rice,CAGE
3,rice,CAGE
85,rice,5leaderP
74,rice,CAGE
53,rice,CAGE
31,rice,CAGE
4,rice,5leaderP
2,rice,5leaderP
143,rice,CAGE
70,rice,CAGE
35,rice,CAGE
11,rice,5leaderP
13,rice,CAGE
36,rice,CAGE
1,rice,CAGE
1,rice,CAGE
0,rice,5leaderP
72,rice,5leaderP
1,rice,CAGE
111,rice,5leaderP
183,rice,CAGE
24,rice,CAGE
0,rice,CAGE
26,rice,CAGE
124,rice,CAGE
17,rice,5leaderP
0,rice,5leaderP
211,rice,5leaderP
38,rice,CAGE
11,rice,CAGE
160,rice,CAGE
73,rice,5leaderP
158,rice,5leaderP
0,rice,CAGE
129,rice,CAGE
12,rice,5leaderP
19,rice,5leaderP
118,rice,5leaderP
57,rice,5leaderP
80,rice,5leaderP
13,rice,5leaderP
22,rice,5leaderP
15,rice,5leaderP
7,rice,5leaderP
73,rice,5leaderP
35,rice,5leaderP
22,rice,5leaderP
18,rice,CAGE
4,rice,CAGE
57,rice,CAGE
31,rice,5leaderP
20,rice,CAGE
6,rice,5leaderP
0,rice,CAGE
16,rice,CAGE
189,rice,CAGE
52,rice,5leaderP
5,rice,CAGE
97,rice,CAGE
4,rice,5leaderP
3,rice,CAGE
139,rice,5leaderP
8,rice,5leaderP
41,rice,5leaderP
11,rice,5leaderP
63,rice,5leaderP
4,rice,CAGE
21,rice,CAGE
79,rice,CAGE
0,rice,CAGE
11,rice,5leaderP
5,rice,5leaderP
153,rice,CAGE
41,rice,CAGE
124,rice,CAGE
14,rice,CAGE
189,rice,CAGE
0,rice,CAGE
4,rice,CAGE
0,rice,CAGE
16,rice,CAGE
78,rice,CAGE
52,rice,5leaderP
79,rice,CAGE
35,rice,CAGE
20,rice,5leaderP
101,rice,5leaderP
3,rice,5leaderP
4,rice,CAGE
50,rice,CAGE
250,rice,CAGE
123,rice,5leaderP
22,rice,5leaderP
63,rice,CAGE
43,rice,CAGE
25,rice,CAGE
0,rice,CAGE
28,rice,5leaderP
43,rice,5leaderP
69,rice,CAGE
231,rice,CAGE
0,rice,CAGE
58,rice,5leaderP
43,rice,5leaderP
59,rice,CAGE
85,rice,5leaderP
0,rice,CAGE
98,rice,CAGE
253,rice,CAGE
0,rice,5leaderP
2,rice,CAGE
5,rice,5leaderP
2,rice,CAGE
2,rice,CAGE
49,rice,CAGE
1,rice,CAGE
10,rice,CAGE
8,rice,CAGE
137,rice,CAGE
54,rice,CAGE
58,rice,5leaderP
10,rice,5leaderP
56,rice,5leaderP
0,rice,5leaderP
121,rice,CAGE
30,rice,5leaderP
3,rice,CAGE
3,rice,5leaderP
14,rice,5leaderP
63,rice,CAGE
0,rice,CAGE
100,rice,5leaderP
106,rice,5leaderP
82,rice,5leaderP
115,rice,5leaderP
2,rice,CAGE
186,rice,CAGE
17,rice,5leaderP
165,rice,CAGE
13,rice,CAGE
106,rice,CAGE
16,rice,CAGE
3,rice,CAGE
235,rice,CAGE
19,rice,5leaderP
25,rice,CAGE
180,rice,CAGE
11,rice,CAGE
8,rice,5leaderP
100,rice,5leaderP
31,rice,5leaderP
96,rice,CAGE
8,rice,5leaderP
54,rice,5leaderP
139,rice,CAGE
130,rice,CAGE
5,rice,5leaderP
128,rice,CAGE
0,rice,5leaderP
38,rice,5leaderP
15,rice,5leaderP
0,rice,CAGE
0,rice,CAGE
194,rice,CAGE
74,rice,CAGE
19,rice,5leaderP
24,rice,CAGE
41,rice,CAGE
131,rice,CAGE
25,rice,CAGE
4,rice,5leaderP
23,rice,CAGE
7,rice,5leaderP
94,rice,CAGE
7,rice,CAGE
7,rice,CAGE
170,rice,CAGE
138,rice,CAGE
135,rice,CAGE
34,rice,CAGE
23,rice,5leaderP
0,rice,CAGE
6,rice,5leaderP
11,rice,5leaderP
11,rice,CAGE
6,rice,CAGE
149,rice,5leaderP
17,rice,CAGE
113,rice,5leaderP
0,rice,CAGE
210,rice,CAGE
74,rice,5leaderP
90,rice,CAGE
14,rice,5leaderP
8,rice,CAGE
34,rice,5leaderP
223,rice,CAGE
4,rice,CAGE
21,rice,5leaderP
7,rice,CAGE
109,rice,CAGE
123,rice,CAGE
4,rice,CAGE
159,rice,CAGE
85,rice,5leaderP
30,rice,5leaderP
0,rice,5leaderP
108,rice,CAGE
4,rice,CAGE
139,rice,CAGE
118,rice,CAGE
76,rice,5leaderP
17,rice,5leaderP
186,rice,5leaderP
2,rice,5leaderP
22,rice,5leaderP
34,rice,5leaderP
26,rice,5leaderP
200,rice,CAGE
40,rice,CAGE
9,rice,5leaderP
10,rice,5leaderP
12,rice,5leaderP
46,rice,CAGE
3,rice,CAGE
5,rice,CAGE
5,rice,5leaderP
120,rice,CAGE
192,rice,CAGE
19,rice,CAGE
111,rice,5leaderP
59,rice,CAGE
23,rice,CAGE
20,rice,5leaderP
19,rice,5leaderP
8,rice,5leaderP
42,rice,5leaderP
102,rice,5leaderP
16,rice,5leaderP
0,rice,CAGE
14,rice,CAGE
23,rice,5leaderP
0,rice,CAGE
31,rice,5leaderP
6,rice,CAGE
33,rice,CAGE
88,rice,CAGE
4,rice,CAGE
8,rice,5leaderP
34,rice,5leaderP
10,rice,5leaderP
177,rice,5leaderP
102,rice,CAGE
2,rice,CAGE
138,rice,CAGE
0,rice,CAGE
4,rice,CAGE
13,rice,CAGE
18,rice,CAGE
29,rice,CAGE
126,rice,5leaderP
84,rice,CAGE
0,rice,5leaderP
155,rice,CAGE
119,rice,CAGE
67,rice,CAGE
110,rice,CAGE
158,rice,CAGE
41,rice,5leaderP
0,rice,CAGE
11,rice,5leaderP
61,rice,5leaderP
9,rice,CAGE
0,rice,CAGE
0,rice,CAGE
0,rice,CAGE
26,rice,CAGE
145,rice,CAGE
33,rice,CAGE
24,rice,CAGE
103,rice,5leaderP
19,rice,CAGE
78,rice,5leaderP
10,rice,5leaderP
25,rice,5leaderP
6,rice,5leaderP
49,rice,CAGE
49,rice,5leaderP
40,rice,CAGE
3,rice,CAGE
42,rice,CAGE
210,rice,CAGE
1,rice,CAGE
18,rice,CAGE
172,rice,CAGE
