recall,precision,Species
0.9968295412159641,0.6523466952200884,tx436_test
0.9967829168220813,0.6539123301693313,tx436_test
0.9966430436404325,0.6554243788341018,tx436_test
0.9966430436404325,0.6570360467184837,tx436_test
0.9966430436404325,0.6586556602259411,tx436_test
0.9966430436404325,0.6602832782603285,tx436_test
0.9966430436404325,0.6619189603091786,tx436_test
0.996633718761656,0.6635565506379197,tx436_test
0.9964565460649016,0.6650902785529891,tx436_test
0.9964565460649016,0.666750204843475,tx436_test
0.9964565460649016,0.6684184375272825,tx436_test
0.9962886982469227,0.669982088077099,tx436_test
0.9960835509138379,0.6715286109712371,tx436_test
0.9960835509138379,0.6732215064639875,tx436_test
0.9960835509138379,0.6749229589703605,tx436_test
0.9959716523685195,0.6765569830726313,tx436_test
0.995897053338307,0.6782247874722225,tx436_test
0.9957292055203281,0.6798373672582908,tx436_test
0.9955800074599027,0.6814709420537574,tx436_test
0.9954774337933605,0.6831448988317741,tx436_test
0.9951697127937335,0.684686316254379,tx436_test
0.9951510630361803,0.6864350596418642,tx436_test
0.9951510630361803,0.6882057072667751,tx436_test
0.9951510630361803,0.6899855132317416,tx436_test
0.9951510630361803,0.691774548775712,tx436_test
0.9951510630361803,0.6935728858784069,tx436_test
0.9951044386422975,0.6953479857374252,tx436_test
0.9947780678851178,0.6969364379413708,tx436_test
0.9945729205520326,0.6986182555285299,tx436_test
0.9944050727340542,0.7003353330972026,tx436_test
0.9939388287952257,0.701850535279874,tx436_test
0.9936590824319286,0.7035060525001505,tx436_test
0.9936590824319286,0.7053687833438108,tx436_test
0.9936590824319286,0.7073306139127782,tx436_test
0.9936590824319286,0.7092183878830445,tx436_test
0.9936590824319286,0.7111115322991919,tx436_test
0.9935098843715033,0.7129077227415832,tx436_test
0.9934725848563971,0.7147941213176611,tx436_test
0.9934725848563971,0.7167175521434358,tx436_test
0.9933700111898542,0.7185771183046276,tx436_test
0.9931089145841104,0.7203317458813053,tx436_test
0.9925867213726225,0.7219061378897339,tx436_test
0.9924748228273037,0.7237882303523311,tx436_test
0.992185751585229,0.7255510627259341,tx436_test
0.9921671018276758,0.7275218199042143,tx436_test
0.9921671018276758,0.7295170827863433,tx436_test
0.9921671018276758,0.7315233199779121,tx436_test
0.9919619544945919,0.7333889170576118,tx436_test
0.991728832525177,0.7352441097751432,tx436_test
0.9914211115255502,0.7370541972769351,tx436_test
0.9912998881014549,0.7390132916442146,tx436_test
0.9912346139500187,0.7410252262416234,tx436_test
0.9911133905259228,0.7430063510841463,tx436_test
0.9908056695262963,0.744858489704289,tx436_test
0.990675121223424,0.7468546209418253,tx436_test
0.990675121223424,0.7489606642463803,tx436_test
0.990675121223424,0.7510786187421272,tx436_test
0.9904699738903396,0.7530525623335117,tx436_test
0.9900876538604994,0.7549027213362116,tx436_test
0.9897892577396494,0.7568275680958372,tx436_test
0.9896773591943306,0.7589064402191191,tx436_test
0.9895281611339047,0.7609685831301801,tx436_test
0.9891738157403953,0.7628842765801721,tx436_test
0.9889966430436404,0.7649482392909721,tx436_test
0.9888567698619918,0.7670529357694974,tx436_test
0.988810145468109,0.7692424680293739,tx436_test
0.988810145468109,0.7714810814874375,tx436_test
0.9888008205893325,0.7737254556626105,tx436_test
0.9883532264080566,0.7756389919258698,tx436_test
0.988036180529653,0.7776665093234225,tx436_test
0.987625885863484,0.7796323706748196,tx436_test
0.9871409921671018,0.7815509438168318,tx436_test
0.9870850428944425,0.7838213375500053,tx436_test
0.986898545318911,0.7860012778629786,tx436_test
0.9867586721372621,0.7882314941472913,tx436_test
0.9864323013800821,0.7903254461630567,tx436_test
0.9857795598657217,0.7921699012890195,tx436_test
0.9856396866840736,0.7944387780087957,tx436_test
0.9856396866840736,0.7968343753767964,tx436_test
0.9856396866840736,0.79924446410399,tx436_test
0.985602387168967,0.8016387982556121,tx436_test
0.9850801939574788,0.8036521751393023,tx436_test
0.984781797836628,0.8058609268316553,tx436_test
0.9846139500186499,0.8081903912647583,tx436_test
0.9845207012308844,0.8105956450752119,tx436_test
0.9843062290190228,0.8129154629740283,tx436_test
0.9840637821708318,0.8152265439152572,tx436_test
0.9838026855650874,0.8175364611153559,tx436_test
0.9832804923535994,0.8196429005931878,tx436_test
0.9828328981723239,0.8218252143742968,tx436_test
0.9823200298396124,0.8239661021910619,tx436_test
0.9819563595673255,0.8262461589568542,tx436_test
0.9815274151436032,0.828485519336321,tx436_test
0.9813129429317418,0.8309205069222202,tx436_test
0.9807348004475941,0.8330617963955989,tx436_test
0.9800447594181276,0.8351218772894731,tx436_test
0.9798769116001489,0.8376410915337196,tx436_test
0.9790283476314807,0.8395926297141155,tx436_test
0.978366281238344,0.8417174619121282,tx436_test
0.9779373368146214,0.8440569589853849,tx436_test
0.9775829914211116,0.8464761893229958,tx436_test
0.9771726967549421,0.8488625560038514,tx436_test
0.9766598284222306,0.8511749541251181,tx436_test
0.9763521074226036,0.8536818989799511,tx436_test
0.9760350615441998,0.8561970019953382,tx436_test
0.9757553151809027,0.8587615407008601,tx436_test
0.9754755688176051,0.8613427123816992,tx436_test
0.9745803804550544,0.863395945187355,tx436_test
0.9734800447594181,0.8652802080210295,tx436_test
0.9723424095486759,0.8671440689076835,tx436_test
0.9718761656098469,0.8696210316819937,tx436_test
0.971111525550168,0.871846546253946,tx436_test
0.9701603879149572,0.8739190424945008,tx436_test
0.9691999254009696,0.8760046392481791,tx436_test
0.9680529653114508,0.8780687701758948,tx436_test
0.9673349496456547,0.8803961216712214,tx436_test
0.9663185378590077,0.8824668285802326,tx436_test
0.965675121223424,0.884893369865515,tx436_test
0.9646214099216707,0.8869594566122319,tx436_test
0.9635583737411417,0.8890309248525439,tx436_test
0.9621036926519955,0.8907541415555418,tx436_test
0.9609847071988062,0.892801377565228,tx436_test
0.9597911227154047,0.8947932144809643,tx436_test
0.9584203655352477,0.8966331827113734,tx436_test
0.9576464005967923,0.899046504983362,tx436_test
0.9567045878403582,0.9013185584970602,tx436_test
0.9557907497202539,0.9036329925896327,tx436_test
0.9548675867213726,0.9059549298633318,tx436_test
0.9539164490861621,0.9082665649347442,tx436_test
0.9523125699365907,0.9099711331044611,tx436_test
0.9512122342409548,0.91217080310635,tx436_test
0.9496270048489371,0.9139195174888906,tx436_test
0.948172323759791,0.9158071439700259,tx436_test
0.9469321148825065,0.9179162508418924,tx436_test
0.945626631853786,0.9199768314266057,tx436_test
0.9439108541588961,0.9216523869603739,tx436_test
0.9433979858261843,0.9245188481195994,tx436_test
0.9420831779186868,0.9266171243892438,tx436_test
0.9405165982842224,0.9284826793663923,tx436_test
0.9390339425587471,0.9304449613695593,tx436_test
0.9376258858634836,0.9324961774242535,tx436_test
0.9359101081685939,0.9342555183842831,tx436_test
0.9345673256247669,0.9364014562745002,tx436_test
0.9327676240208878,0.9382982659742242,tx436_test
0.930958597538232,0.9401644092621032,tx436_test
0.9295318910854157,0.9422729572913532,tx436_test
0.927489742633346,0.9437711894539043,tx436_test
0.9253450205147333,0.9451762762765599,tx436_test
0.923172323759791,0.9465630979118999,tx436_test
0.9205054084296902,0.9474519284731151,tx436_test
0.9180436404326743,0.9485599913441416,tx436_test
0.9160294666169339,0.9501406803451907,tx436_test
0.9139127191346512,0.9516267594884272,tx436_test
0.9109194330473704,0.9522079899244096,tx436_test
0.9081685938082803,0.9530485149081466,tx436_test
0.9055483028720628,0.954033092416225,tx436_test
0.9031145095113763,0.9552227493215348,tx436_test
0.9008485639686686,0.9566003901270914,tx436_test
0.899254009697874,0.958704388743697,tx436_test
0.8966710182767621,0.9597666884093158,tx436_test
0.8948060425214471,0.9616100020713348,tx436_test
0.892586721372622,0.9630853962164604,tx436_test
0.8898545318910853,0.9640169124328803,tx436_test
0.8869265199552407,0.9647431637109968,tx436_test
0.8840824319283849,0.9655672179815777,tx436_test
0.8814528161133908,0.9666329570642175,tx436_test
0.878627377844088,0.9674917299818964,tx436_test
0.8757739649384557,0.968326952413453,tx436_test
0.8727993286087281,0.9690343356132145,tx436_test
0.8698526669153301,0.9697789142559514,tx436_test
0.8669806042521445,0.9706131520063035,tx436_test
0.864248414770608,0.9716114562030599,tx436_test
0.8610033569563595,0.9720391917918321,tx436_test
0.8577955986572174,0.9725132024649762,tx436_test
0.8544759418127565,0.972863534713224,tx436_test
0.8511003356956358,0.9731528612485072,tx436_test
0.8475755315180903,0.9732734024267005,tx436_test
0.8442745244311824,0.9736532879131223,tx436_test
0.8410108168593808,0.9740793529860563,tx436_test
0.8375046624393884,0.9742271746397684,tx436_test
0.8342223051100335,0.9746378623879339,tx436_test
0.8307348004475943,0.9748112514372084,tx436_test
0.8273032450578143,0.975052342096378,tx436_test
0.8237224916076091,0.9751187555072566,tx436_test
0.8208784035807535,0.976061862887021,tx436_test
0.8173722491607608,0.9762223652738002,tx436_test
0.8141924654979485,0.9767761247744673,tx436_test
0.8106769861991794,0.9769300835483696,tx436_test
0.8075251771726967,0.9775259286817283,tx436_test
0.8044572920552033,0.9782289797646916,tx436_test
0.8010816859380828,0.9785624883014059,tx436_test
0.7973983588213354,0.9785215994201003,tx436_test
0.7942372249160761,0.9791242517075602,tx436_test
0.79109474076837,0.9797552535468086,tx436_test
0.7874860126818352,0.9798120070168398,tx436_test
0.7838213353226408,0.9797995976289476,tx436_test
0.780212607236106,0.979857089385378,tx436_test
0.7765759045132413,0.9798801538838964,tx436_test
0.7733215218202163,0.9803878378367396,tx436_test
0.7699086161879897,0.9806986423043155,tx436_test
0.7664117866467736,0.9809046063847784,tx436_test
0.7627004848936966,0.9808370460038942,tx436_test
0.7593155538977994,0.9811904961044557,tx436_test
0.7557254755688175,0.9812811133277874,tx436_test
0.7522099962700486,0.9814698041068117,tx436_test
0.7485080193957477,0.9814157840565688,tx436_test
0.7447780678851175,0.9813244495418312,tx436_test
0.7410481163744872,0.981232212840971,tx436_test
0.7373181648638567,0.9811390605201605,tx436_test
0.7337094367773218,0.9812072356341568,tx436_test
0.7301753077209998,0.9813762461426621,tx436_test
0.7270234986945169,0.9820635846746667,tx436_test
0.7237970906378217,0.9826561557102942,tx436_test
0.7202816113390526,0.9828605251639979,tx436_test
0.7167288325251773,0.9830158509352793,tx436_test
0.7131760537113019,0.9831728503941954,tx436_test
0.7097165236851921,0.9834603586709483,tx436_test
0.7063222678105185,0.9838424630548106,tx436_test
0.7029373368146212,0.9842410252804891,tx436_test
0.699496456546065,0.9845649785338617,tx436_test
0.6961115255501679,0.9849720065782854,tx436_test
0.6928291682208132,0.9855287250442298,tx436_test
0.6892017903767251,0.9855980456821986,tx436_test
0.6857142857142857,0.9858697090729948,tx436_test
0.6821148825065274,0.9859819043938398,tx436_test
0.6784875046624395,0.986055257100668,tx436_test
0.6751585229392016,0.9865651985448413,tx436_test
0.6717456173069751,0.9869572651144096,tx436_test
0.6681275643416636,0.9870505252428948,tx436_test
0.6643976128310332,0.9869787726972673,tx436_test
0.6608075345020514,0.9871153092408912,tx436_test
0.6573573293547184,0.9874635956793192,tx436_test
0.6540563222678106,0.9880407339406752,tx436_test
0.6504102946661694,0.9881002657308832,tx436_test
0.646810891458411,0.9882320804757097,tx436_test
0.6431368892204402,0.9882504335987982,tx436_test
0.6394069377098098,0.9881827026224306,tx436_test
0.6356769861991793,0.988114186239008,tx436_test
0.6320216337187616,0.98816171025156,tx436_test
0.628692651995524,0.988722867222562,tx436_test
0.6250466243938828,0.9887888744717206,tx436_test
0.6213166728832524,0.98872232934039,tx436_test
0.6177638940693772,0.9889386570396466,tx436_test
0.6142763894069377,0.9892628522039285,tx436_test
0.6107422603506155,0.9895151925397379,tx436_test
0.6071428571428571,0.9896640509271342,tx436_test
0.6035061544199924,0.9897539869840759,tx436_test
0.6000372995151063,0.9901219191282852,tx436_test
0.5967083177918686,0.9907261346568734,tx436_test
0.5931555389779933,0.9909642954949508,tx436_test
0.5894255874673628,0.9909076360600071,tx436_test
0.5857702349869452,0.9909767038577073,tx436_test
0.5821521820216338,0.9911096701516053,tx436_test
0.5784222305110033,0.9910528534714784,tx436_test
0.574692279000373,0.9909953059051958,tx436_test
0.5709623274897427,0.9909370132582996,tx436_test
0.5671484520701229,0.9908766184001683,tx436_test
0.5635117493472585,0.9911600257846965,tx436_test
0.5600242446848192,0.9915306781276344,tx436_test
0.5564155165982843,0.9916901805416145,tx436_test
0.552685565087654,0.9916345681532786,tx436_test
0.5492913092129802,0.9921850693540198,tx436_test
0.5457851547929877,0.9925385504010753,tx436_test
0.5422323759791123,0.9928120472105281,tx436_test
0.5383439015292801,0.9927946483132546,tx436_test
0.5347817978366282,0.9930735654513608,tx436_test
0.5311823946288698,0.9932696263729041,tx436_test
0.5275083923908989,0.9933274528832371,tx436_test
0.5237784408802685,0.9932802549881045,tx436_test
0.5200484893696382,0.9932323846300939,tx436_test
0.5163185378590078,0.993183827334423,tx436_test
0.5125885863483776,0.993134568207879,tx436_test
0.5088586348377472,0.9930845919235871,tx436_test
0.5051286833271167,0.9930338827051127,tx436_test
0.5013987318164864,0.992982424309856,tx436_test
0.4976687803058561,0.9929302000117051,tx436_test
0.4939388287952256,0.9928771925829094,tx436_test
0.49020887728459533,0.9928233842751328,tx436_test
0.486478925773965,0.9927687567996399,tx436_test
0.48279559865721744,0.9928094451811702,tx436_test
0.47920552032823577,0.9930434437125484,tx436_test
0.47560611712047746,0.9932625771240662,tx436_test
0.472118612458038,0.99371930050006,tx436_test
0.4683886609474076,0.9936696010767203,tx436_test
0.46465870943677723,0.9936191088285655,tx436_test
0.4610872808653488,0.9939102870104852,tx436_test
0.4575718015665796,0.9943262101496837,tx436_test
0.45401902275270417,0.9946680781064863,tx436_test
0.45048489369638195,0.9950571577890222,tx436_test
0.4469414397612831,0.9954309187522734,tx436_test
0.443314061917195,0.9956234451985694,tx436_test
0.43966803431555385,0.9957761101068343,tx436_test
0.4361059306229019,0.9961236752350919,tx436_test
0.4323946288698247,0.996133166384211,tx436_test
0.42866467735919433,0.9960996506164698,tx436_test
0.4249720253636703,0.9961532873298428,tx436_test
0.4213912719134651,0.9964718625199961,tx436_test
0.41766132040283477,0.9964404660018733,tx436_test
0.41393136889220444,0.9964085056742114,tx436_test
0.4100988437150317,0.9963750591782491,tx436_test
0.40628496829541216,0.9963411590943861,tx436_test
0.40255501678478184,0.9963073821037801,tx436_test
0.39882506527415146,0.9962729756658847,tx436_test
0.3950484893696382,0.9962374763908673,tx436_test
0.39117866467735923,0.9962003989534287,tx436_test
0.3873461395001865,0.996162943594522,tx436_test
0.38353226408056695,0.9961249394959845,tx436_test
0.37980231256993663,0.9960870317253253,tx436_test
0.3760723610593062,0.9960483749562112,tx436_test
0.3723424095486759,0.9960089467684015,tx436_test
0.368798955613577,0.9964726333580775,tx436_test
0.3650690041029467,0.9964367216541525,tx436_test
0.36149757553151807,0.9973505133998943,tx436_test
0.357609101081686,0.997399196368421,tx436_test
0.3538791495710556,0.9973718549632398,tx436_test
0.35013054830287205,0.997343790056247,tx436_test
0.34609287579261466,0.9973128826084657,tx436_test
0.34231629988810147,0.9972833202503555,tx436_test
0.3385583737411414,0.9972532456784883,tx436_test
0.3346698992913092,0.9972214218720798,tx436_test
0.33093994778067887,0.9971901924688067,tx436_test
0.32720999627004843,0.997158253082054,tx436_test
0.32348004475941816,0.9971255792215372,tx436_test
0.3197500932487878,0.997092145257495,tx436_test
0.3160201417381574,0.9970579243536368,tx436_test
0.3122901902275271,0.9970228883952998,tx436_test
0.3085602387168967,0.9969870079124092,tx436_test
0.3049515106303618,0.9973475645884872,tx436_test
0.30115628496829544,0.9975289930388488,tx436_test
0.2971838866094741,0.9974960550127836,tx436_test
0.2934446102200671,0.9974642270347388,tx436_test
0.28953748601268187,0.9974300964349787,tx436_test
0.2858075345020515,0.9973966441018621,tx436_test
0.2820775829914211,0.9973623093746694,tx436_test
0.2783476314807908,0.9973270568730281,tx436_test
0.2746176799701604,0.9972908492994369,tx436_test
0.27088772845953,0.9972536473076283,tx436_test
0.26715777694889964,0.9972154093599347,tx436_test
0.2634278254382693,0.9971760915725643,tx436_test
0.259697873927639,0.9971356475475895,tx436_test
0.25593062290190227,0.9974936070639269,tx436_test
0.25223797090637823,0.9977867544883697,tx436_test
0.2485080193957478,0.997753608439286,tx436_test
0.24477806788511747,0.9977194544713445,tx436_test
0.24104811637448717,0.9976842459000095,tx436_test
0.23731816486385676,0.9976479331123755,tx436_test
0.2335882133532264,0.9976104633338997,tx436_test
0.22991421111525553,0.9978159810886039,tx436_test
0.2263148079074972,0.9983545495581257,tx436_test
0.2225475568817606,0.9991626679384551,tx436_test
0.2186497575531518,0.9991477539345324,tx436_test
0.2147519582245431,0.999132299319788,tx436_test
0.21102200671391272,0.9991169748997839,tx436_test
0.2071521820216337,0.9991004901523313,tx436_test
0.20322640805669528,0.999083129404033,tx436_test
0.1991141365162253,0.9990642063183699,tx436_test
0.19516971279373369,0.9990453171317375,tx436_test
0.1915609847071988,0.9996615074376667,tx436_test
0.18789630734800447,1.0,tx436_test
0.1840637821708318,1.0,tx436_test
0.18024990675121222,1.0,tx436_test
0.17642670645281608,1.0,tx436_test
0.1723983588213353,1.0,tx436_test
0.16850055949272658,1.0,tx436_test
0.16477060798209622,1.0,tx436_test
0.16104065647146587,1.0,tx436_test
0.15714285714285714,1.0,tx436_test
0.15339425587467365,1.0,tx436_test
0.14965497948526668,1.0,tx436_test
0.14564528161133905,1.0,tx436_test
0.1418314061917195,1.0,tx436_test
0.13810145468108914,1.0,tx436_test
0.13415703095859757,1.0,tx436_test
0.13024990675121223,1.0,tx436_test
0.12618425960462512,1.0,tx436_test
0.12226781051846328,1.0,tx436_test
0.11833271167474824,1.0,tx436_test
0.11445356210369265,1.0,tx436_test
0.11041588959343532,1.0,tx436_test
0.1064994405072734,1.0,tx436_test
0.10249906751212234,1.0,tx436_test
0.09856396866840733,1.0,tx436_test
0.09480604252144723,1.0,tx436_test
0.09090824319283848,1.0,tx436_test
0.08684259604625141,1.0,tx436_test
0.08284222305110034,1.0,tx436_test
0.0787579261469601,1.0,tx436_test
0.07487877657590451,1.0,tx436_test
0.07102760164117865,1.0,tx436_test
0.0672230511003357,1.0,tx436_test
0.06313875419619544,1.0,tx436_test
0.059259604625139864,1.0,tx436_test
0.054848936963819483,1.0,tx436_test
0.0508485639686684,1.0,tx436_test
0.0469041402461768,1.0,tx436_test
0.04295039164490862,1.0,tx436_test
0.03889406937709809,1.0,tx436_test
0.03508951883625514,1.0,tx436_test
0.031079820962327486,1.0,tx436_test
0.02732189481536741,1.0,tx436_test
0.023489369638194705,1.0,tx436_test
0.019451697127937328,1.0,tx436_test
0.015376725102573666,1.0,tx436_test
0.011255128683327115,1.0,tx436_test
0.007366654233494965,1.0,tx436_test
0.0036367027228646023,1.0,tx436_test
0.0,1.0,tx436_test
