recall,precision,ModelType
0.17517517517517517,0.9731235009633139,LR
0.17617617617617617,0.9732721268230353,LR
0.17717717717717718,0.9727759029665435,LR
0.1781781781781782,0.9727968482127961,LR
0.17917917917917917,0.9729447095692185,LR
0.18018018018018017,0.972838043253663,LR
0.18118118118118118,0.9728583007038104,LR
0.18218218218218218,0.9728783363107995,LR
0.1831831831831832,0.9727737954309418,LR
0.1841841841841842,0.9726704130554749,LR
0.18518518518518517,0.9725681697909234,LR
0.18618618618618618,0.9724670472125155,LR
0.1871871871871872,0.9721239256039388,LR
0.1881881881881882,0.9721471959879155,LR
0.1891891891891892,0.9718096179626005,LR
0.19019019019019018,0.9718342822381654,LR
0.19119119119119118,0.9716209271385007,LR
0.1921921921921922,0.971764561312627,LR
0.1931931931931932,0.971436217915164,LR
0.1941941941941942,0.9713453172891255,LR
0.19519519519519518,0.9713717062119842,LR
0.1961961961961962,0.9712820741480017,LR
0.1971971971971972,0.9710782509120544,LR
0.1981981981981982,0.9708765708699649,LR
0.1991991991991992,0.9709047589012217,LR
0.20020020020020018,0.971046022984946,LR
0.2012012012012012,0.9709602984208403,LR
0.2022022022022022,0.9707632427489957,LR
0.2032032032032032,0.9704566360357024,LR
0.2042042042042042,0.9701532259214939,LR
0.20520520520520522,0.9700736787016975,LR
0.2062062062062062,0.9695557981164814,LR
0.2072072072072072,0.9695891952929517,LR
0.2082082082082082,0.9694049429813799,LR
0.2092092092092092,0.9694387319495943,LR
0.21021021021021022,0.9694722015621958,LR
0.2112112112112112,0.9692911663864962,LR
0.2122122122122122,0.9692184441982112,LR
0.2132132132132132,0.9692524614788172,LR
0.21421421421421422,0.9690750707638356,LR
0.21521521521521522,0.9688993943363321,LR
0.21621621621621623,0.968829889183341,LR
0.2172172172172172,0.9685530853881811,LR
0.2182182182182182,0.9685893270099204,LR
0.21921921921921922,0.9682133424724508,LR
0.22022022022022023,0.9682507733212687,LR
0.22122122122122123,0.9677780624079544,LR
0.2222222222222222,0.9676142119542137,LR
0.22322322322322322,0.967552821686156,LR
0.22422422422422422,0.9672910625286958,LR
0.22522522522522523,0.9671317217280264,LR
0.22622622622622623,0.9668743655718738,LR
0.2272272272272272,0.9669164327196414,LR
0.22822822822822822,0.966760951783448,LR
0.22922922922922923,0.9669012962230702,LR
0.23023023023023023,0.9670404605576135,LR
0.23123123123123124,0.9668864223126044,LR
0.23223223223223222,0.9665400668355341,LR
0.23323323323323322,0.9662932821712454,LR
0.23423423423423423,0.9661446430147501,LR
0.23523523523523523,0.9659973140243694,LR
0.23623623623623624,0.966136514141099,LR
0.23723723723723725,0.9660851512307728,LR
0.23823823823823823,0.9658456867010777,LR
0.23923923923923923,0.9658898565085664,LR
0.24024024024024024,0.9657467334744395,LR
0.24124124124124124,0.9656048400509899,LR
0.24224224224224225,0.9654641605540677,LR
0.24324324324324323,0.9655091384378489,LR
0.24424424424424424,0.9655537518973137,LR
0.24524524524524524,0.9653235501597945,LR
0.24624624624624625,0.9651863811538897,LR
0.24724724724724725,0.9653224393559073,LR
0.24824824824824826,0.9653670688913266,LR
0.24924924924924924,0.9654113441371169,LR
0.2502502502502503,0.9653656231283145,LR
0.25125125125125125,0.9654988480477794,LR
0.25225225225225223,0.9654531344881987,LR
0.25325325325325326,0.965319212196234,LR
0.25425425425425424,0.9653627999702858,LR
0.2552552552552553,0.965230306848078,LR
0.25625625625625625,0.9652738933600311,LR
0.25725725725725723,0.9651428012522749,LR
0.25825825825825827,0.9650995630464558,LR
0.25925925925925924,0.9651431377953373,LR
0.2602602602602603,0.9649279762667576,LR
0.26126126126126126,0.9648860769383483,LR
0.26226226226226224,0.9645882497259489,LR
0.26326326326326327,0.9645479894152943,LR
0.26426426426426425,0.9643386004681288,LR
0.2652652652652653,0.9643839909179257,LR
0.26626626626626626,0.9643449692273317,LR
0.26726726726726724,0.9643062428427462,LR
0.2682682682682683,0.9641843887052987,LR
0.26926926926926925,0.963980396373214,LR
0.2702702702702703,0.9636952824810977,LR
0.27127127127127126,0.963577182269153,LR
0.27227227227227224,0.9635420485281161,LR
0.2732732732732733,0.9635071748011738,LR
0.27427427427427425,0.9635540306706322,LR
0.2752752752752753,0.9636005502951548,LR
0.27627627627627627,0.963646737299608,LR
0.2772772772772773,0.963128583851095,LR
0.2782782782782783,0.9630156291807972,LR
0.27927927927927926,0.962743714312966,LR
0.2802802802802803,0.9624738936157186,LR
0.28128128128128127,0.9626024442383495,LR
0.2822822822822823,0.9624140901324044,LR
0.2832832832832833,0.9625419276985405,LR
0.28428428428428426,0.9625119917951255,LR
0.2852852852852853,0.9626386142903258,LR
0.2862862862862863,0.9625306423754021,LR
0.2872872872872873,0.962345846754941,LR
0.2882882882882883,0.9623170193971483,LR
0.28928928928928926,0.9621343225375656,LR
0.2902902902902903,0.9621831948074812,LR
0.2912912912912913,0.9620787421671175,LR
0.2922922922922923,0.9618226387639056,LR
0.2932932932932933,0.9616443065603305,LR
0.29429429429429427,0.961542866948982,LR
0.2952952952952953,0.9615174901073835,LR
0.2962962962962963,0.961417190672281,LR
0.2972972972972973,0.9612427721558108,LR
0.2982982982982983,0.9611441241859081,LR
0.29929929929929927,0.9611204404864664,LR
0.3003003003003003,0.960874850584243,LR
0.3013013013013013,0.9607047436716502,LR
0.3023023023023023,0.9605358229954428,LR
0.3033033033033033,0.9603680760697719,LR
0.30430430430430433,0.9603473701207708,LR
0.3053053053053053,0.9601814059524029,LR
0.3063063063063063,0.959871757004375,LR
0.3073073073073073,0.9597807322999128,LR
0.3083083083083083,0.9596903156866324,LR
0.30930930930930933,0.9597438400944683,LR
0.3103103103103103,0.9597255735778815,LR
0.3113113113113113,0.9595650187535874,LR
0.3123123123123123,0.9596184162625485,LR
0.3133133133133133,0.9595299922534279,LR
0.31431431431431434,0.9594421478364055,LR
0.3153153153153153,0.9594954131809337,LR
0.3163163163163163,0.9594782887191874,LR
0.3173173173173173,0.9589727114496378,LR
0.3183183183183183,0.9588183013556572,LR
0.31931931931931934,0.9588727850421365,LR
0.3203203203203203,0.9589269342878822,LR
0.3213213213213213,0.9589807522355317,LR
0.32232232232232233,0.9588282325179702,LR
0.3233233233233233,0.9588135664634106,LR
0.32432432432432434,0.9587989914560336,LR
0.3253253253253253,0.9585805045986067,LR
0.3263263263263263,0.9581602591426308,LR
0.32732732732732733,0.9580128342459692,LR
0.3283283283283283,0.9576646036927655,LR
0.32932932932932935,0.9575197317632818,LR
0.3303303303303303,0.9570419582163893,LR
0.3313313313313313,0.957033086364873,LR
0.33233233233233234,0.9568916128696154,LR
0.3333333333333333,0.9569493711249086,LR
0.33433433433433435,0.9570067904700363,LR
0.3353353353353353,0.9570638737764506,LR
0.3363363363363363,0.9567929349513531,LR
0.33733733733733734,0.9568502886344794,LR
0.3383383383383383,0.9567770409258156,LR
0.33933933933933935,0.9567042364809432,LR
0.34034034034034033,0.9567613344196951,LR
0.34134134134134136,0.9567535504965095,LR
0.34234234234234234,0.956552772102927,LR
0.3433433433433433,0.9564173716748378,LR
0.34434434434434436,0.9561549664000324,LR
0.34534534534534533,0.9559579157362464,LR
0.34634634634634637,0.9558255737292456,LR
0.34734734734734735,0.9558206333133207,LR
0.3483483483483483,0.9557525984789612,LR
0.34934934934934936,0.95581083765739,LR
0.35035035035035034,0.9555549874395545,LR
0.35135135135135137,0.9555508768269712,LR
0.35235235235235235,0.9551726882984666,LR
0.3533533533533533,0.9551075420138605,LR
0.35435435435435436,0.9549808197314461,LR
0.35535535535535534,0.9547930907698768,LR
0.3563563563563564,0.9547911827754567,LR
0.35735735735735735,0.9547278858366183,LR
0.35835835835835833,0.9546649508966548,LR
0.35935935935935936,0.9546023747072702,LR
0.36036036036036034,0.9542967760492786,LR
0.3613613613613614,0.9541143237378822,LR
0.36236236236236236,0.954114323730292,LR
0.36336336336336333,0.9539937324445764,LR
0.36436436436436437,0.953933945000351,LR
0.36536536536536535,0.9539344391241801,LR
0.3663663663663664,0.9538153724806642,LR
0.36736736736736736,0.9536969842026092,LR
0.3683683683683684,0.9535792684977754,LR
0.36936936936936937,0.9535807176778887,LR
0.37037037037037035,0.9531096219386203,LR
0.3713713713713714,0.9530534517108894,LR
0.37237237237237236,0.9530563003674747,LR
0.3733733733733734,0.9525909092268167,LR
0.3743743743743744,0.952478303529966,LR
0.37537537537537535,0.9524826588266218,LR
0.3763763763763764,0.9523709652537222,LR
0.37737737737737737,0.9524913001330879,LR
0.3783783783783784,0.9524378760862499,LR
0.3793793793793794,0.9522121263569242,LR
0.38038038038038036,0.9521597490267993,LR
0.3813813813813814,0.952279321916916,LR
0.38238238238238237,0.9521128943878554,LR
0.3833833833833834,0.9520611971196242,LR
0.3843843843843844,0.9517828118703184,LR
0.38538538538538536,0.9517322757995418,LR
0.3863863863863864,0.9513999839398852,LR
0.38738738738738737,0.9509572466202281,LR
0.3883883883883884,0.9509093138554706,LR
0.3893893893893894,0.9506939928446331,LR
0.39039039039039036,0.9507584625889872,LR
0.3913913913913914,0.9506558427297527,LR
0.3923923923923924,0.9502213283858888,LR
0.3933933933933934,0.9499550365883533,LR
0.3943943943943944,0.9495251396686032,LR
0.39539539539539537,0.949591592730674,LR
0.3963963963963964,0.9494387186870664,LR
0.3973973973973974,0.9493412489792737,LR
0.3983983983983984,0.9492987322029522,LR
0.3993993993993994,0.9488764485762649,LR
0.40040040040040037,0.9488894715251299,LR
0.4014014014014014,0.9487404755755926,LR
0.4024024024024024,0.9487537682550844,LR
0.4034034034034034,0.9486595860793247,LR
0.4044044044044044,0.9485123367414281,LR
0.40540540540540543,0.9483124625819598,LR
0.4064064064064064,0.9481669000903098,LR
0.4074074074074074,0.9480220972156554,LR
0.4084084084084084,0.9478250979067941,LR
0.4094094094094094,0.9476819420500229,LR
0.41041041041041043,0.9476448534376168,LR
0.4114114114114114,0.9476079482419612,LR
0.4124124124124124,0.9476760467190435,LR
0.4134134134134134,0.947534682449518,LR
0.4144144144144144,0.9474461782325215,LR
0.41541541541541543,0.9474621340082001,LR
0.4164164164164164,0.9472186299073253,LR
0.4174174174174174,0.9470798525953765,LR
0.4184184184184184,0.947044959417255,LR
0.4194194194194194,0.9468558548111026,LR
0.42042042042042044,0.9467703545577832,LR
0.4214214214214214,0.9467364675271155,LR
0.4224224224224224,0.9467538156942235,LR
0.42342342342342343,0.9467201291463151,LR
0.4244244244244244,0.9465341477992746,LR
0.42542542542542544,0.9462984458014974,LR
0.4264264264264264,0.9461144913544453,LR
0.4274274274274274,0.9458810828839334,LR
0.42842842842842843,0.9456991236809064,LR
0.4294294294294294,0.9456684377565695,LR
0.43043043043043044,0.945637896569015,LR
0.4314314314314314,0.9455077346943366,LR
0.43243243243243246,0.945378210981196,LR
0.43343343343343343,0.9451500924175221,LR
0.4344344344344344,0.9448242028494408,LR
0.43543543543543545,0.9447466641700686,LR
0.4364364364364364,0.9446202787987902,LR
0.43743743743743746,0.944592689109247,LR
0.43843843843843844,0.9443693396580108,LR
0.4394394394394394,0.944049468332718,LR
0.44044044044044045,0.9437799419653511,LR
0.44144144144144143,0.9436088813742666,LR
0.44244244244244246,0.9434870819093378,LR
0.44344344344344344,0.9431726781389427,LR
0.4444444444444444,0.9429561999939078,LR
0.44544544544544545,0.9429809818737103,LR
0.44644644644644643,0.9430536009770418,LR
0.44744744744744747,0.9429345466437614,LR
0.44844844844844844,0.9429592097410535,LR
0.4494494494494494,0.9426029410707647,LR
0.45045045045045046,0.9425332626051894,LR
0.45145145145145144,0.9424165470019489,LR
0.45245245245245247,0.9423476164807155,LR
0.45345345345345345,0.9422790002740884,LR
0.4544544544544544,0.942304746596912,LR
0.45545545545545546,0.9420019923312801,LR
0.45645645645645644,0.9420750163969513,LR
0.4574574574574575,0.9417742358620106,LR
0.45845845845845845,0.9415680427665819,LR
0.45945945945945943,0.9412699977880138,LR
0.46046046046046046,0.9412049197747938,LR
0.46146146146146144,0.941232544728593,LR
0.4624624624624625,0.9410756356260483,LR
0.46346346346346345,0.9408275048515758,LR
0.46446446446446443,0.9405805736225674,LR
0.46546546546546547,0.9404720298232137,LR
0.46646646646646645,0.9402727251346874,LR
0.4674674674674675,0.940028855654923,LR
0.46846846846846846,0.9398315355733489,LR
0.4694694694694695,0.9396351392818567,LR
0.47047047047047047,0.9395751387703553,LR
0.47147147147147145,0.9394703384269193,LR
0.4724724724724725,0.9392311608680834,LR
0.47347347347347346,0.9390827720978944,LR
0.4744744744744745,0.9389350560721063,LR
0.4754754754754755,0.9388326259925739,LR
0.47647647647647645,0.9384636250448708,LR
0.4774774774774775,0.9384071049688317,LR
0.47847847847847846,0.9381294081422374,LR
0.4794794794794795,0.938029687752881,LR
0.4804804804804805,0.9378863355696025,LR
0.48148148148148145,0.9376117578669493,LR
0.4824824824824825,0.9373384791912066,LR
0.48348348348348347,0.9369790665358274,LR
0.4844844844844845,0.936839384834117,LR
0.4854854854854855,0.9365263459619122,LR
0.48648648648648646,0.9363883041829825,LR
0.4874874874874875,0.9361643147214144,LR
0.48848848848848847,0.9359845159878865,LR
0.4894894894894895,0.9358485867151358,LR
0.4904904904904905,0.9357991935919161,LR
0.49149149149149146,0.9357500068905926,LR
0.4924924924924925,0.9356582358346544,LR
0.4934934934934935,0.9355668550064721,LR
0.4944944944944945,0.935220346184147,LR
0.4954954954954955,0.935045351187853,LR
0.4964964964964965,0.9348711269292124,LR
0.4974974974974975,0.9345286186670593,LR
0.4984984984984985,0.9345671416737694,LR
0.4994994994994995,0.9346897056264722,LR
0.5005005005005005,0.9345177170743563,LR
0.5015015015015015,0.9344721980840476,LR
0.5025025025025025,0.9345105218638196,LR
0.5035035035035035,0.9340896443957192,LR
0.5045045045045045,0.9340036636896115,LR
0.5055055055055055,0.9337104301939944,LR
0.5065065065065065,0.9336256078404613,LR
0.5075075075075075,0.9336238103841485,LR
0.5085085085085085,0.9334570107557878,LR
0.5095095095095095,0.9331674939707644,LR
0.5105105105105106,0.9330434497538186,LR
0.5115115115115115,0.932838019543555,LR
0.5125125125125125,0.9325926328672612,LR
0.5135135135135135,0.9322668461764607,LR
0.5145145145145145,0.932064463482634,LR
0.5155155155155156,0.931660270284502,LR
0.5165165165165165,0.9315409794238998,LR
0.5175175175175175,0.9315028884938291,LR
0.5185185185185185,0.9313844020213506,LR
0.5195195195195195,0.9313065854197905,LR
0.5205205205205206,0.931028618673875,LR
0.5215215215215215,0.930911843877863,LR
0.5225225225225225,0.9307157319304171,LR
0.5235235235235235,0.9307195468052385,LR
0.5245245245245245,0.9305246306461104,LR
0.5255255255255256,0.9303701824903388,LR
0.5265265265265265,0.9300977151190886,LR
0.5275275275275275,0.9299053458610164,LR
0.5285285285285285,0.9295957040561693,LR
0.5295295295295295,0.9295623017774308,LR
0.5305305305305306,0.9293722505304303,LR
0.5315315315315315,0.9291438959627197,LR
0.5325325325325325,0.9288385137375577,LR
0.5335335335335335,0.9287679173066208,LR
0.5345345345345345,0.9283869978565652,LR
0.5355355355355356,0.9281239503052402,LR
0.5365365365365365,0.9280938298004072,LR
0.5375375375375375,0.9277939253492298,LR
0.5385385385385385,0.9273415568906057,LR
0.5395395395395395,0.9271596788064365,LR
0.5405405405405406,0.9268255138359365,LR
0.5415415415415415,0.9267599746990843,LR
0.5425425425425425,0.926389989804952,LR
0.5435435435435435,0.926173583192136,LR
0.5445445445445445,0.9259959735485518,LR
0.5455455455455456,0.9259325523106346,LR
0.5465465465465466,0.9257561263593477,LR
0.5475475475475475,0.9256180745083631,LR
0.5485485485485485,0.9254054059022875,LR
0.5495495495495496,0.9253060991961962,LR
0.5505505505505506,0.9251697512456329,LR
0.5515515515515516,0.9248845898822993,LR
0.5525525525525525,0.9246006364845921,LR
0.5535535535535535,0.9242807344155971,LR
0.5545545545545546,0.9241104506428747,LR
0.5555555555555556,0.9239038579273191,LR
0.5565565565565566,0.9234767504116125,LR
0.5575575575575575,0.9230515690573877,LR
0.5585585585585585,0.9228851541055458,LR
0.5595595595595596,0.9226827709885044,LR
0.5605605605605606,0.922627383814683,LR
0.5615615615615616,0.9224262938335774,LR
0.5625625625625625,0.9223715906171164,LR
0.5635635635635635,0.9220265173948502,LR
0.5645645645645646,0.9217915929365968,LR
0.5655655655655656,0.9214853355953682,LR
0.5665665665665666,0.921252470864437,LR
0.5675675675675675,0.9208047443404318,LR
0.5685685685685685,0.9206101170587632,LR
0.5695695695695696,0.9204162556901262,LR
0.5705705705705706,0.9202231557344461,LR
0.5715715715715716,0.9200664604993705,LR
0.5725725725725725,0.919625856290066,LR
0.5735735735735735,0.9192935924318297,LR
0.5745745745745746,0.9188919748929909,LR
0.5755755755755756,0.9188450397383141,LR
0.5765765765765766,0.9186925575156688,LR
0.5775775775775776,0.9184000295779866,LR
0.5785785785785785,0.9182139142659393,LR
0.5795795795795796,0.9179235258163324,LR
0.5805805805805806,0.9177739852857125,LR
0.5815815815815816,0.9176598591704448,LR
0.5825825825825826,0.9176853105827792,LR
0.5835835835835835,0.9176412077935799,LR
0.5845845845845846,0.9172160624610429,LR
0.5855855855855856,0.9168273125213049,LR
0.5865865865865866,0.9166470437799706,LR
0.5875875875875876,0.9164674597603834,LR
0.5885885885885885,0.9162542231180586,LR
0.5895895895895896,0.9159732983250398,LR
0.5905905905905906,0.9158302133403134,LR
0.5915915915915916,0.9154489095435081,LR
0.5925925925925926,0.9153073560898033,LR
0.5935935935935935,0.91509840482599,LR
0.5945945945945946,0.9147208619400136,LR
0.5955955955955956,0.9145476650340278,LR
0.5965965965965966,0.9142064828401419,LR
0.5975975975975976,0.9138666968622274,LR
0.5985985985985985,0.9135954184242339,LR
0.5995995995995996,0.9134591719209917,LR
0.6006006006006006,0.9130894655093128,LR
0.6016016016016016,0.9128546305690092,LR
0.6026026026026026,0.9124876421360828,LR
0.6036036036036035,0.9124208539988388,LR
0.6046046046046046,0.912321159152348,LR
0.6056056056056056,0.9121556715174416,LR
0.6066066066066066,0.9116938583688045,LR
0.6076076076076076,0.9112998248947581,LR
0.6086086086086087,0.9109730639525409,LR
0.6096096096096096,0.9106803542941649,LR
0.6106106106106106,0.9105521788845078,LR
0.6116116116116116,0.9103266073209069,LR
0.6126126126126126,0.909841603965732,LR
0.6136136136136137,0.9094560219544557,LR
0.6146146146146146,0.9091691262499808,LR
0.6156156156156156,0.908625025730027,LR
0.6166166166166166,0.908630894955704,LR
0.6176176176176176,0.9085723963145466,LR
0.6186186186186187,0.908064692711785,LR
0.6196196196196196,0.9076551943206204,LR
0.6206206206206206,0.9073750950354139,LR
0.6216216216216216,0.907191663424008,LR
0.6226226226226226,0.9068816979403682,LR
0.6236236236236237,0.9066998450527103,LR
0.6246246246246246,0.9064236546859916,LR
0.6256256256256256,0.9061801077376499,LR
0.6266266266266266,0.9059374691424552,LR
0.6276276276276276,0.9057271938014491,LR
0.6286286286286287,0.9054548966395326,LR
0.6296296296296297,0.9049957265847623,LR
0.6306306306306306,0.9048196271979722,LR
0.6316316316316316,0.9043012277783876,LR
0.6326326326326326,0.9041270524922337,LR
0.6336336336336337,0.9040466267795731,LR
0.6346346346346347,0.9038734999153059,LR
0.6356356356356356,0.903608216073215,LR
0.6366366366366366,0.9033130695991789,LR
0.6376376376376376,0.9029574811531657,LR
0.6386386386386387,0.9026954127202548,LR
0.6396396396396397,0.9023117475846941,LR
0.6406406406406406,0.9020213075663538,LR
0.6416416416416416,0.9016709578151906,LR
0.6426426426426426,0.9016872526919908,LR
0.6436436436436437,0.9013387697616134,LR
0.6446446446446447,0.900961326939257,LR
0.6456456456456456,0.900615606877471,LR
0.6466466466466466,0.9002410531792197,LR
0.6476476476476476,0.8999883649112033,LR
0.6486486486486487,0.899766638922082,LR
0.6496496496496497,0.8993358857085876,LR
0.6506506506506506,0.8989367617731194,LR
0.6516516516516516,0.898598864885351,LR
0.6526526526526526,0.8982920163268897,LR
0.6536536536536537,0.8981051090299891,LR
0.6546546546546547,0.8977113875881327,LR
0.6556556556556556,0.8975261771650167,LR
0.6566566566566566,0.8971940513894174,LR
0.6576576576576576,0.8968631812335652,LR
0.6586586586586587,0.8966510685546948,LR
0.6596596596596597,0.8960586667726542,LR
0.6606606606606606,0.8957318498248749,LR
0.6616616616616616,0.8955229404684152,LR
0.6626626626626626,0.8952565298923721,LR
0.6636636636636637,0.8949329812294561,LR
0.6646646646646647,0.8945236985653701,LR
0.6656656656656657,0.8942605809981977,LR
0.6666666666666666,0.8939695518609758,LR
0.6676676676676676,0.8938235713233962,LR
0.6686686686686687,0.8933619410975727,LR
