fpr,tpr,fold
0.17138599105812222,0.9580318379160636,fold3
0.17138599105812222,0.959479015918958,fold3
0.17287630402384502,0.959479015918958,fold3
0.17287630402384502,0.9609261939218524,fold3
0.18032786885245905,0.9609261939218524,fold3
0.18032786885245905,0.9638205499276412,fold3
0.18330849478390465,0.9638205499276412,fold3
0.18330849478390465,0.9652677279305356,fold3
0.19225037257824146,0.9652677279305356,fold3
0.19225037257824146,0.9667149059334298,fold3
0.19523099850968706,0.9667149059334298,fold3
0.19523099850968706,0.9681620839363242,fold3
0.19970193740685546,0.9681620839363242,fold3
0.19970193740685546,0.9696092619392184,fold3
0.21013412816691504,0.9696092619392184,fold3
0.21013412816691504,0.9710564399421128,fold3
0.21162444113263784,0.9710564399421128,fold3
0.21162444113263784,0.9725036179450072,fold3
0.21460506706408347,0.9725036179450072,fold3
0.21460506706408347,0.9739507959479016,fold3
0.22503725782414308,0.9739507959479016,fold3
0.22503725782414308,0.9753979739507959,fold3
0.2265275707898659,0.9753979739507959,fold3
0.2265275707898659,0.9768451519536904,fold3
0.2295081967213115,0.9768451519536904,fold3
0.2295081967213115,0.9782923299565848,fold3
0.2384500745156483,0.9782923299565848,fold3
0.2384500745156483,0.9797395079594792,fold3
0.2473919523099851,0.9797395079594792,fold3
0.2473919523099851,0.9811866859623734,fold3
0.2503725782414307,0.9811866859623734,fold3
0.2503725782414307,0.9826338639652678,fold3
0.28912071535022354,0.9826338639652678,fold3
0.28912071535022354,0.984081041968162,fold3
0.3055141579731744,0.984081041968162,fold3
0.3055141579731744,0.9855282199710564,fold3
0.33681073025335323,0.9855282199710564,fold3
0.33681073025335323,0.9884225759768452,fold3
0.3502235469448584,0.9884225759768452,fold3
0.3502235469448584,0.9898697539797396,fold3
0.368107302533532,0.9898697539797396,fold3
0.368107302533532,0.9913169319826338,fold3
0.3770491803278688,0.9913169319826338,fold3
0.3770491803278688,0.9927641099855282,fold3
0.3889716840536513,0.9927641099855282,fold3
0.3889716840536513,0.9942112879884226,fold3
0.4172876304023845,0.9942112879884226,fold3
0.4172876304023845,0.9956584659913168,fold3
0.466467958271237,0.9956584659913168,fold3
0.466467958271237,0.9971056439942112,fold3
0.5216095380029806,0.9971056439942112,fold3
0.5216095380029806,0.9985528219971056,fold3
0.7511177347242921,0.9985528219971056,fold3
0.7511177347242921,1.0,fold3
1.0,1.0,fold3
0.0,0.0,fold4
0.0,0.00723589001447178,fold4
0.0,0.020260492040520984,fold4
0.0,0.02315484804630969,fold4
0.0,0.027496382054992764,fold4
0.0,0.041968162083936326,fold4
0.0,0.04775687409551375,fold4
0.0,0.050651230101302465,fold4
0.0,0.054992764109985534,fold4
0.0,0.0593342981186686,fold4
0.0,0.06657018813314038,fold4
0.0,0.07091172214182344,fold4
0.0,0.07380607814761216,fold4
0.0,0.07959479015918958,fold4
0.0,0.08393632416787265,fold4
0.0,0.08972503617945007,fold4
0.0,0.10274963820549927,fold4
0.0,0.105643994211288,fold4
0.0,0.1287988422575977,fold4
0.0,0.1316931982633864,fold4
0.0,0.1374819102749638,fold4
0.0,0.14037626628075253,fold4
0.0,0.16208393632416787,fold4
0.0,0.1649782923299566,fold4
0.0,0.1968162083936324,fold4
0.0,0.19971056439942114,fold4
0.0,0.2272069464544139,fold4
0.0,0.2301013024602026,fold4
0.0,0.5542691751085383,fold4
0.0014903129657228018,0.5542691751085383,fold4
0.0014903129657228018,0.5643994211287988,fold4
0.002980625931445604,0.5643994211287988,fold4
0.002980625931445604,0.638205499276411,fold4
0.0044709388971684045,0.638205499276411,fold4
0.0044709388971684045,0.6946454413892909,fold4
0.005961251862891207,0.6946454413892909,fold4
0.005961251862891207,0.7583212735166426,fold4
0.00745156482861401,0.7583212735166426,fold4
0.00745156482861401,0.7612156295224313,fold4
0.008941877794336809,0.7612156295224313,fold4
0.008941877794336809,0.7684515195369029,fold4
0.010432190760059612,0.7684515195369029,fold4
0.010432190760059612,0.7756874095513748,fold4
0.011922503725782414,0.7756874095513748,fold4
0.011922503725782414,0.7988422575976846,fold4
0.013412816691505215,0.7988422575976846,fold4
0.013412816691505215,0.8451519536903039,fold4
0.016393442622950817,0.8451519536903039,fold4
0.016393442622950817,0.8465991316931982,fold4
0.017883755588673618,0.8465991316931982,fold4
0.017883755588673618,0.8494934876989871,fold4
0.019374068554396426,0.8494934876989871,fold4
0.019374068554396426,0.8610709117221418,fold4
0.020864381520119227,0.8610709117221418,fold4
0.020864381520119227,0.8639652677279306,fold4
0.022354694485842028,0.8639652677279306,fold4
0.022354694485842028,0.8755426917510853,fold4
0.023845007451564832,0.8755426917510853,fold4
0.023845007451564832,0.8769898697539797,fold4
0.025335320417287633,0.8769898697539797,fold4
0.025335320417287633,0.8972503617945007,fold4
0.026825633383010437,0.8972503617945007,fold4
0.026825633383010437,0.9001447178002895,fold4
0.02831594634873324,0.9001447178002895,fold4
0.02831594634873324,0.9015918958031838,fold4
0.03129657228017884,0.9015918958031838,fold4
0.03129657228017884,0.9044862518089724,fold4
0.034277198211624435,0.9044862518089724,fold4
0.034277198211624435,0.9073806078147612,fold4
0.035767511177347236,0.9073806078147612,fold4
0.035767511177347236,0.91027496382055,fold4
0.03874813710879285,0.91027496382055,fold4
0.03874813710879285,0.9117221418234442,fold4
0.04023845007451565,0.9117221418234442,fold4
0.04023845007451565,0.9146164978292329,fold4
0.04321907600596125,0.9146164978292329,fold4
0.04321907600596125,0.9160636758321272,fold4
0.049180327868852465,0.9160636758321272,fold4
0.049180327868852465,0.9232995658465992,fold4
0.05216095380029806,0.9232995658465992,fold4
0.05216095380029806,0.9276410998552822,fold4
0.05514157973174367,0.9276410998552822,fold4
0.05514157973174367,0.9305354558610708,fold4
0.05961251862891208,0.9305354558610708,fold4
0.05961251862891208,0.9334298118668596,fold4
0.06110283159463487,0.9334298118668596,fold4
0.06110283159463487,0.9363241678726484,fold4
0.06408345752608048,0.9363241678726484,fold4
0.06408345752608048,0.9377713458755428,fold4
0.06855439642324887,0.9377713458755428,fold4
0.06855439642324887,0.9392185238784372,fold4
0.07004470938897167,0.9392185238784372,fold4
0.07004470938897167,0.9406657018813314,fold4
0.07302533532041729,0.9406657018813314,fold4
0.07302533532041729,0.9493487698986977,fold4
0.08047690014903129,0.9493487698986977,fold4
0.08047690014903129,0.9522431259044862,fold4
0.08643815201192251,0.9522431259044862,fold4
0.08643815201192251,0.9580318379160636,fold4
0.08792846497764531,0.9580318379160636,fold4
0.08792846497764531,0.959479015918958,fold4
0.08941877794336811,0.959479015918958,fold4
0.08941877794336811,0.9623733719247468,fold4
0.09239940387481373,0.9623733719247468,fold4
0.09239940387481373,0.9652677279305356,fold4
0.09836065573770493,0.9652677279305356,fold4
0.09836065573770493,0.9667149059334298,fold4
0.10283159463487332,0.9667149059334298,fold4
0.10283159463487332,0.9681620839363242,fold4
0.12518628912071536,0.9681620839363242,fold4
0.12518628912071536,0.9696092619392184,fold4
0.12667660208643816,0.9696092619392184,fold4
0.12667660208643816,0.9710564399421128,fold4
0.13859910581222054,0.9710564399421128,fold4
0.13859910581222054,0.9725036179450072,fold4
0.15499254843517138,0.9725036179450072,fold4
0.15499254843517138,0.9739507959479016,fold4
0.15648286140089418,0.9739507959479016,fold4
0.15648286140089418,0.9768451519536904,fold4
0.20566318926974664,0.9768451519536904,fold4
0.20566318926974664,0.9782923299565848,fold4
0.2444113263785395,0.9782923299565848,fold4
0.2444113263785395,0.9797395079594792,fold4
0.2563338301043219,0.9797395079594792,fold4
0.2563338301043219,0.9811866859623734,fold4
0.2667660208643815,0.9811866859623734,fold4
0.2667660208643815,0.984081041968162,fold4
0.2727272727272727,0.984081041968162,fold4
0.2727272727272727,0.9855282199710564,fold4
0.2786885245901639,0.9855282199710564,fold4
0.2786885245901639,0.9869753979739508,fold4
0.28017883755588674,0.9869753979739508,fold4
0.28017883755588674,0.9884225759768452,fold4
0.3323397913561848,0.9884225759768452,fold4
0.3323397913561848,0.9898697539797396,fold4
0.33383010432190763,0.9898697539797396,fold4
0.33383010432190763,0.9913169319826338,fold4
0.3904619970193741,0.9913169319826338,fold4
0.3904619970193741,0.9927641099855282,fold4
0.4143070044709389,0.9927641099855282,fold4
0.4143070044709389,0.9942112879884226,fold4
0.4187779433681073,0.9942112879884226,fold4
0.4187779433681073,0.9956584659913168,fold4
0.5856929955290611,0.9956584659913168,fold4
0.5856929955290611,0.9971056439942112,fold4
0.6378539493293591,0.9971056439942112,fold4
0.6378539493293591,0.9985528219971056,fold4
0.6542473919523101,0.9985528219971056,fold4
0.6542473919523101,1.0,fold4
1.0,1.0,fold4
0.0,0.0,fold5
0.0,0.0057887120115774245,fold5
0.0,0.008683068017366137,fold5
0.0,0.01447178002894356,fold5
0.0,0.017366136034732273,fold5
0.0,0.024602026049204053,fold5
0.0,0.03328509406657019,fold5
0.0,0.03907380607814761,fold5
0.0,0.04052098408104197,fold5
0.0,0.04341534008683068,fold5
0.0,0.04775687409551375,fold5
0.0,0.056439942112879886,fold5
0.0,0.062228654124457314,fold5
0.0,0.06367583212735166,fold5
0.0,0.07670043415340087,fold5
0.0,0.07814761215629522,fold5
0.0,0.08104196816208394,fold5
0.0,0.0824891461649783,fold5
0.0,0.08683068017366136,fold5
0.0,0.08972503617945007,fold5
0.0,0.09261939218523878,fold5
0.0,0.10419681620839363,fold5
0.0,0.11287988422575974,fold5
0.0,0.11577424023154848,fold5
0.0,0.12156295224312592,fold5
0.0,0.12301013024602026,fold5
0.0,0.1287988422575977,fold5
0.0,0.1345875542691751,fold5
0.0,0.1374819102749638,fold5
0.0,0.14327062228654125,fold5
0.0,0.14616497829232994,fold5
0.0,0.1548480463096961,fold5
0.0,0.1577424023154848,fold5
0.0,0.16063675832127353,fold5
0.0,0.16353111432706222,fold5
0.0,0.1736613603473227,fold5
0.0,0.17945007235890015,fold5
0.0,0.1808972503617945,fold5
0.0,0.1837916063675832,fold5
0.0,0.18813314037626627,fold5
0.0,0.1968162083936324,fold5
0.0,0.2040520984081042,fold5
0.0,0.20694645441389287,fold5
0.0,0.23589001447178004,fold5
0.0,0.23878437047756876,fold5
0.0,0.25180897250361794,fold5
0.0,0.25470332850940663,fold5
0.0,0.2662807525325615,fold5
0.0,0.2691751085383502,fold5
0.0,0.27496382054992763,fold5
0.0,0.2778581765557164,fold5
0.0,0.2952243125904486,fold5
0.0,0.2981186685962373,fold5
0.0,0.30390738060781475,fold5
0.0,0.3068017366136035,fold5
0.0,0.3154848046309696,fold5
0.0,0.3183791606367583,fold5
0.0,0.32706222865412443,fold5
0.0,0.3299565846599132,fold5
