precision,recall,fold
0.6075837742504411,0.9971056439942112,fold1
0.6081200353045013,0.9971056439942112,fold1
0.6086572438162544,0.9971056439942112,fold1
0.6091954022988506,0.9971056439942112,fold1
0.6097345132743363,0.9971056439942112,fold1
0.6102745792736936,0.9971056439942112,fold1
0.6108156028368794,0.9971056439942112,fold1
0.611357586512866,0.9971056439942112,fold1
0.6119005328596803,0.9971056439942112,fold1
0.6124444444444445,0.9971056439942112,fold1
0.6129893238434164,0.9971056439942112,fold1
0.6135351736420303,0.9971056439942112,fold1
0.6140819964349377,0.9971056439942112,fold1
0.6146297948260482,0.9971056439942112,fold1
0.6151785714285715,0.9971056439942112,fold1
0.6157283288650581,0.9971056439942112,fold1
0.6162790697674418,0.9971056439942112,fold1
0.6168307967770814,0.9971056439942112,fold1
0.6173835125448028,0.9971056439942112,fold1
0.6179372197309417,0.9971056439942112,fold1
0.618491921005386,0.9971056439942112,fold1
0.6190476190476191,0.9971056439942112,fold1
0.6196043165467626,0.9971056439942112,fold1
0.6201620162016201,0.9971056439942112,fold1
0.6207207207207207,0.9971056439942112,fold1
0.6212804328223624,0.9971056439942112,fold1
0.621841155234657,0.9971056439942112,fold1
0.6224028906955736,0.9971056439942112,fold1
0.6229656419529838,0.9971056439942112,fold1
0.6235294117647059,0.9971056439942112,fold1
0.6240942028985508,0.9971056439942112,fold1
0.6246600181323663,0.9971056439942112,fold1
0.6252268602540835,0.9971056439942112,fold1
0.6257947320617621,0.9971056439942112,fold1
0.6263636363636363,0.9971056439942112,fold1
0.626933575978162,0.9971056439942112,fold1
0.6275045537340619,0.9971056439942112,fold1
0.6280765724703737,0.9971056439942112,fold1
0.6286496350364964,0.9971056439942112,fold1
0.6292237442922375,0.9971056439942112,fold1
0.629798903107861,0.9971056439942112,fold1
0.6303751143641354,0.9971056439942112,fold1
0.6309523809523809,0.9971056439942112,fold1
0.6315307057745188,0.9971056439942112,fold1
0.6321100917431193,0.9971056439942112,fold1
0.6326905417814509,0.9971056439942112,fold1
0.6332720588235294,0.9971056439942112,fold1
0.6338546458141674,0.9971056439942112,fold1
0.6344383057090239,0.9971056439942112,fold1
0.6350230414746544,0.9971056439942112,fold1
0.6356088560885609,0.9971056439942112,fold1
0.6361957525392429,0.9971056439942112,fold1
0.6367837338262476,0.9971056439942112,fold1
0.637372802960222,0.9971056439942112,fold1
0.637962962962963,0.9971056439942112,fold1
0.6385542168674698,0.9971056439942112,fold1
0.6391465677179963,0.9971056439942112,fold1
0.6397400185701021,0.9971056439942112,fold1
0.6403345724907064,0.9971056439942112,fold1
0.6409302325581395,0.9971056439942112,fold1
0.6415270018621974,0.9971056439942112,fold1
0.6421248835041938,0.9971056439942112,fold1
0.6427238805970149,0.9971056439942112,fold1
0.6433239962651728,0.9971056439942112,fold1
0.6439252336448598,0.9971056439942112,fold1
0.6445275958840038,0.9971056439942112,fold1
0.6451310861423221,0.9971056439942112,fold1
0.6457357075913777,0.9971056439942112,fold1
0.6463414634146342,0.9971056439942112,fold1
0.6469483568075117,0.9971056439942112,fold1
0.6475563909774437,0.9971056439942112,fold1
0.6481655691439323,0.9971056439942112,fold1
0.6487758945386064,0.9971056439942112,fold1
0.6493873704052779,0.9971056439942112,fold1
0.65,0.9971056439942112,fold1
0.6506137865911237,0.9971056439942112,fold1
0.6512287334593573,0.9971056439942112,fold1
0.651844843897824,0.9971056439942112,fold1
0.6524621212121212,0.9971056439942112,fold1
0.6530805687203791,0.9971056439942112,fold1
0.6537001897533207,0.9971056439942112,fold1
0.654320987654321,0.9971056439942112,fold1
0.6549429657794676,0.9971056439942112,fold1
0.6555661274976213,0.9971056439942112,fold1
0.6561904761904762,0.9971056439942112,fold1
0.6568160152526216,0.9971056439942112,fold1
0.6574427480916031,0.9971056439942112,fold1
0.6580706781279847,0.9971056439942112,fold1
0.6586998087954111,0.9971056439942112,fold1
0.6593301435406699,0.9971056439942112,fold1
0.6599616858237548,0.9971056439942112,fold1
0.6605944391179289,0.9971056439942112,fold1
0.6612284069097889,0.9971056439942112,fold1
0.6618635926993276,0.9971056439942112,fold1
0.6625,0.9971056439942112,fold1
0.6631376323387873,0.9971056439942112,fold1
0.6637764932562621,0.9971056439942112,fold1
0.6644165863066538,0.9971056439942112,fold1
0.665057915057915,0.9971056439942112,fold1
0.6657004830917874,0.9971056439942112,fold1
0.6663442940038685,0.9971056439942112,fold1
0.6669893514036787,0.9971056439942112,fold1
0.6676356589147286,0.9971056439942112,fold1
0.6682832201745877,0.9971056439942112,fold1
0.6689320388349514,0.9971056439942112,fold1
0.6695821185617103,0.9971056439942112,fold1
0.6702334630350194,0.9971056439942112,fold1
0.6708860759493671,0.9971056439942112,fold1
0.6715399610136452,0.9971056439942112,fold1
0.6721951219512196,0.9971056439942112,fold1
0.6728515625,0.9971056439942112,fold1
0.6725317693059628,0.9956584659913168,fold1
0.6731898238747553,0.9956584659913168,fold1
0.67384916748286,0.9956584659913168,fold1
0.6745098039215687,0.9956584659913168,fold1
0.6751717369970559,0.9956584659913168,fold1
0.6758349705304518,0.9956584659913168,fold1
0.6764995083579154,0.9956584659913168,fold1
0.6771653543307087,0.9956584659913168,fold1
0.6778325123152711,0.9956584659913168,fold1
0.6785009861932939,0.9956584659913168,fold1
0.6791707798617966,0.9956584659913168,fold1
0.6798418972332015,0.9956584659913168,fold1
0.6805143422354105,0.9956584659913168,fold1
0.6811881188118812,0.9956584659913168,fold1
0.6818632309217046,0.9956584659913168,fold1
0.6825396825396826,0.9956584659913168,fold1
0.6832174776564052,0.9956584659913168,fold1
0.68389662027833,0.9956584659913168,fold1
0.6845771144278607,0.9956584659913168,fold1
0.6852589641434262,0.9956584659913168,fold1
0.6859421734795613,0.9956584659913168,fold1
0.6866267465069861,0.9956584659913168,fold1
0.6873126873126874,0.9956584659913168,fold1
0.688,0.9956584659913168,fold1
0.6886886886886887,0.9956584659913168,fold1
0.6893787575150301,0.9956584659913168,fold1
0.6900702106318957,0.9956584659913168,fold1
0.6907630522088354,0.9956584659913168,fold1
0.6914572864321608,0.9956584659913168,fold1
0.6921529175050302,0.9956584659913168,fold1
0.6928499496475328,0.9956584659913168,fold1
0.6935483870967742,0.9956584659913168,fold1
0.6942482341069627,0.9956584659913168,fold1
0.6949494949494951,0.9956584659913168,fold1
0.6956521739130435,0.9956584659913168,fold1
0.6963562753036437,0.9956584659913168,fold1
0.6970618034447822,0.9956584659913168,fold1
0.6977687626774848,0.9956584659913168,fold1
0.698477157360406,0.9956584659913168,fold1
0.6991869918699187,0.9956584659913168,fold1
0.6998982706002035,0.9956584659913168,fold1
0.7006109979633401,0.9956584659913168,fold1
0.7013251783893986,0.9956584659913168,fold1
0.7020408163265306,0.9956584659913168,fold1
0.7027579162410623,0.9956584659913168,fold1
0.7034764826175869,0.9956584659913168,fold1
0.7041965199590583,0.9956584659913168,fold1
0.7049180327868853,0.9956584659913168,fold1
0.7056410256410256,0.9956584659913168,fold1
0.7063655030800822,0.9956584659913168,fold1
0.7070914696813977,0.9956584659913168,fold1
0.7078189300411523,0.9956584659913168,fold1
0.7085478887744593,0.9956584659913168,fold1
0.7092783505154641,0.9956584659913168,fold1
0.7100103199174407,0.9956584659913168,fold1
0.7107438016528925,0.9956584659913168,fold1
0.7114788004136504,0.9956584659913168,fold1
0.7122153209109731,0.9956584659913168,fold1
0.7129533678756477,0.9956584659913168,fold1
0.7136929460580913,0.9956584659913168,fold1
0.7144340602284528,0.9956584659913168,fold1
0.7151767151767152,0.9956584659913168,fold1
0.7159209157127991,0.9956584659913168,fold1
0.7166666666666667,0.9956584659913168,fold1
0.7174139728884255,0.9956584659913168,fold1
0.7181628392484343,0.9956584659913168,fold1
0.7189132706374086,0.9956584659913168,fold1
0.7196652719665272,0.9956584659913168,fold1
0.7204188481675393,0.9956584659913168,fold1
0.7211740041928721,0.9956584659913168,fold1
0.7219307450157397,0.9956584659913168,fold1
0.7226890756302521,0.9956584659913168,fold1
0.7234490010515248,0.9956584659913168,fold1
0.7242105263157895,0.9956584659913168,fold1
0.7249736564805058,0.9956584659913168,fold1
0.7257383966244726,0.9956584659913168,fold1
0.7265047518479408,0.9956584659913168,fold1
0.7272727272727273,0.9956584659913168,fold1
0.728042328042328,0.9956584659913168,fold1
0.7277542372881356,0.9942112879884226,fold1
0.7285259809119831,0.9942112879884226,fold1
0.7292993630573248,0.9942112879884226,fold1
0.7300743889479278,0.9942112879884226,fold1
0.7308510638297873,0.9942112879884226,fold1
0.731629392971246,0.9942112879884226,fold1
0.732409381663113,0.9942112879884226,fold1
0.7331910352187834,0.9942112879884226,fold1
0.7339743589743589,0.9942112879884226,fold1
0.73475935828877,0.9942112879884226,fold1
0.7355460385438972,0.9942112879884226,fold1
0.7363344051446945,0.9942112879884226,fold1
0.7371244635193133,0.9942112879884226,fold1
0.7379162191192267,0.9942112879884226,fold1
0.7387096774193549,0.9942112879884226,fold1
0.7395048439181916,0.9942112879884226,fold1
0.7403017241379308,0.9942112879884226,fold1
0.7411003236245954,0.9942112879884226,fold1
0.7419006479481641,0.9942112879884226,fold1
0.7427027027027027,0.9942112879884226,fold1
0.7435064935064936,0.9942112879884226,fold1
0.7443120260021668,0.9942112879884226,fold1
0.7451193058568331,0.9942112879884226,fold1
0.745928338762215,0.9942112879884226,fold1
0.7467391304347826,0.9942112879884226,fold1
0.7475516866158868,0.9942112879884226,fold1
0.7483660130718954,0.9942112879884226,fold1
0.7491821155943293,0.9942112879884226,fold1
0.75,0.9942112879884226,fold1
0.7508196721311475,0.9942112879884226,fold1
0.7516411378555798,0.9942112879884226,fold1
0.7524644030668127,0.9942112879884226,fold1
0.7532894736842105,0.9942112879884226,fold1
0.7541163556531284,0.9942112879884226,fold1
0.7549450549450549,0.9942112879884226,fold1
0.7557755775577558,0.9942112879884226,fold1
0.7566079295154186,0.9942112879884226,fold1
0.7574421168687983,0.9942112879884226,fold1
0.7571743929359823,0.9927641099855282,fold1
0.7580110497237569,0.9927641099855282,fold1
0.7588495575221239,0.9927641099855282,fold1
0.7596899224806202,0.9927641099855282,fold1
0.7605321507760532,0.9927641099855282,fold1
0.7613762486126526,0.9927641099855282,fold1
0.7611111111111111,0.9913169319826338,fold1
0.7619577308120133,0.9913169319826338,fold1
0.7628062360801782,0.9913169319826338,fold1
0.7636566332218506,0.9913169319826338,fold1
0.7645089285714286,0.9913169319826338,fold1
0.7653631284916201,0.9913169319826338,fold1
0.7662192393736018,0.9913169319826338,fold1
0.7670772676371781,0.9913169319826338,fold1
0.7679372197309418,0.9913169319826338,fold1
0.7687991021324355,0.9913169319826338,fold1
0.7696629213483146,0.9913169319826338,fold1
0.7705286839145107,0.9913169319826338,fold1
0.7713963963963963,0.9913169319826338,fold1
0.7722660653889515,0.9913169319826338,fold1
0.7731376975169301,0.9913169319826338,fold1
0.7740112994350282,0.9913169319826338,fold1
0.7737556561085973,0.9898697539797396,fold1
0.7746319365798414,0.9898697539797396,fold1
0.7755102040816326,0.9898697539797396,fold1
0.7752553916004542,0.9884225759768452,fold1
0.7761363636363636,0.9884225759768452,fold1
0.7770193401592719,0.9884225759768452,fold1
0.7767653758542141,0.9869753979739508,fold1
0.7765108323831242,0.9855282199710564,fold1
0.7773972602739726,0.9855282199710564,fold1
0.7782857142857142,0.9855282199710564,fold1
0.7791762013729977,0.9855282199710564,fold1
0.7800687285223368,0.9855282199710564,fold1
0.7809633027522935,0.9855282199710564,fold1
0.7818599311136625,0.9855282199710564,fold1
0.7827586206896552,0.9855282199710564,fold1
0.7836593785960875,0.9855282199710564,fold1
0.7845622119815668,0.9855282199710564,fold1
0.7854671280276817,0.9855282199710564,fold1
0.7852193995381063,0.984081041968162,fold1
0.7861271676300579,0.984081041968162,fold1
0.7870370370370371,0.984081041968162,fold1
0.7879490150637312,0.984081041968162,fold1
0.7888631090487239,0.984081041968162,fold1
0.7897793263646922,0.984081041968162,fold1
0.7906976744186046,0.984081041968162,fold1
0.7916181606519208,0.984081041968162,fold1
0.7925407925407926,0.984081041968162,fold1
0.793465577596266,0.984081041968162,fold1
0.794392523364486,0.984081041968162,fold1
0.7953216374269005,0.984081041968162,fold1
0.7962529274004684,0.984081041968162,fold1
0.7971864009378663,0.984081041968162,fold1
0.7981220657276995,0.984081041968162,fold1
0.799059929494712,0.984081041968162,fold1
0.8,0.984081041968162,fold1
0.7997644287396938,0.9826338639652678,fold1
0.8007075471698113,0.9826338639652678,fold1
0.8016528925619835,0.9826338639652678,fold1
0.8026004728132388,0.9826338639652678,fold1
0.8035502958579882,0.9826338639652678,fold1
0.8045023696682464,0.9826338639652678,fold1
0.8054567022538552,0.9826338639652678,fold1
0.8064133016627079,0.9826338639652678,fold1
0.807372175980975,0.9826338639652678,fold1
0.8083333333333333,0.9826338639652678,fold1
0.8092967818831943,0.9826338639652678,fold1
0.8102625298329356,0.9826338639652678,fold1
0.8112305854241338,0.9826338639652678,fold1
0.812200956937799,0.9826338639652678,fold1
0.8131736526946107,0.9826338639652678,fold1
0.8141486810551559,0.9826338639652678,fold1
0.8151260504201681,0.9826338639652678,fold1
0.8161057692307693,0.9826338639652678,fold1
0.8170878459687124,0.9826338639652678,fold1
0.8180722891566266,0.9826338639652678,fold1
0.8178528347406514,0.9811866859623734,fold1
0.8188405797101449,0.9811866859623734,fold1
0.8198307134220073,0.9811866859623734,fold1
0.8208232445520581,0.9811866859623734,fold1
0.8218181818181818,0.9811866859623734,fold1
0.8228155339805825,0.9811866859623734,fold1
0.8238153098420413,0.9811866859623734,fold1
0.8248175182481752,0.9811866859623734,fold1
0.8258221680876979,0.9811866859623734,fold1
0.8268292682926829,0.9811866859623734,fold1
0.8278388278388278,0.9811866859623734,fold1
0.8288508557457213,0.9811866859623734,fold1
0.8298653610771114,0.9811866859623734,fold1
0.8308823529411765,0.9811866859623734,fold1
0.8319018404907975,0.9811866859623734,fold1
0.8329238329238329,0.9811866859623734,fold1
0.8339483394833949,0.9811866859623734,fold1
0.8349753694581281,0.9811866859623734,fold1
0.8360049321824907,0.9811866859623734,fold1
0.837037037037037,0.9811866859623734,fold1
0.8380716934487021,0.9811866859623734,fold1
0.8391089108910891,0.9811866859623734,fold1
0.8401486988847584,0.9811866859623734,fold1
0.8411910669975186,0.9811866859623734,fold1
0.8422360248447205,0.9811866859623734,fold1
0.8432835820895522,0.9811866859623734,fold1
0.8443337484433375,0.9811866859623734,fold1
0.8453865336658354,0.9811866859623734,fold1
0.8464419475655429,0.9811866859623734,fold1
0.8475,0.9811866859623734,fold1
0.8485607008760951,0.9811866859623734,fold1
0.849624060150376,0.9811866859623734,fold1
0.8506900878293601,0.9811866859623734,fold1
0.8517587939698492,0.9811866859623734,fold1
0.8528301886792453,0.9811866859623734,fold1
0.8539042821158691,0.9811866859623734,fold1
0.8549810844892812,0.9811866859623734,fold1
0.8560606060606061,0.9811866859623734,fold1
0.8558786346396966,0.9797395079594792,fold1
0.8556962025316456,0.9782923299565848,fold1
0.8567807351077313,0.9782923299565848,fold1
0.8578680203045685,0.9782923299565848,fold1
0.8589580686149937,0.9782923299565848,fold1
0.8587786259541985,0.9768451519536904,fold1
0.8598726114649682,0.9768451519536904,fold1
0.8609693877551021,0.9768451519536904,fold1
0.8620689655172413,0.9768451519536904,fold1
0.8618925831202046,0.9753979739507959,fold1
0.8629961587708067,0.9753979739507959,fold1
0.8641025641025641,0.9753979739507959,fold1
0.8652118100128371,0.9753979739507959,fold1
0.8663239074550129,0.9753979739507959,fold1
0.8661518661518661,0.9739507959479016,fold1
0.865979381443299,0.9725036179450072,fold1
0.8670967741935484,0.9725036179450072,fold1
0.8682170542635659,0.9725036179450072,fold1
0.869340232858991,0.9725036179450072,fold1
0.8704663212435233,0.9725036179450072,fold1
0.8715953307392996,0.9725036179450072,fold1
0.8727272727272727,0.9725036179450072,fold1
0.8738621586475943,0.9725036179450072,fold1
0.875,0.9725036179450072,fold1
0.8761408083441982,0.9725036179450072,fold1
0.8759791122715405,0.9710564399421128,fold1
0.8771241830065359,0.9710564399421128,fold1
0.8782722513089005,0.9710564399421128,fold1
0.8794233289646134,0.9710564399421128,fold1
0.8805774278215223,0.9710564399421128,fold1
0.8817345597897503,0.9710564399421128,fold1
0.8828947368421053,0.9710564399421128,fold1
0.8840579710144928,0.9710564399421128,fold1
0.8852242744063324,0.9710564399421128,fold1
0.8863936591809776,0.9710564399421128,fold1
0.8875661375661376,0.9710564399421128,fold1
0.8887417218543047,0.9710564399421128,fold1
0.889920424403183,0.9710564399421128,fold1
0.8911022576361222,0.9710564399421128,fold1
0.8922872340425532,0.9710564399421128,fold1
0.8934753661784287,0.9710564399421128,fold1
0.8946666666666667,0.9710564399421128,fold1
0.8958611481975968,0.9710564399421128,fold1
0.8970588235294118,0.9710564399421128,fold1
0.8982597054886211,0.9710564399421128,fold1
0.8994638069705094,0.9710564399421128,fold1
0.9006711409395973,0.9710564399421128,fold1
0.9005376344086021,0.9696092619392184,fold1
0.9017496635262451,0.9696092619392184,fold1
0.9029649595687332,0.9696092619392184,fold1
0.9041835357624832,0.9696092619392184,fold1
0.9054054054054054,0.9696092619392184,fold1
0.9066305818673884,0.9696092619392184,fold1
0.9078590785907859,0.9696092619392184,fold1
0.9090909090909092,0.9696092619392184,fold1
0.9103260869565216,0.9696092619392184,fold1
0.91156462585034,0.9696092619392184,fold1
0.9128065395095368,0.9696092619392184,fold1
0.91268758526603,0.9681620839363242,fold1
0.9125683060109291,0.9667149059334298,fold1
0.9138166894664844,0.9667149059334298,fold1
0.9150684931506852,0.9667149059334298,fold1
0.916323731138546,0.9667149059334298,fold1
0.9162087912087912,0.9652677279305356,fold1
0.9174690508940851,0.9652677279305356,fold1
0.918732782369146,0.9652677279305356,fold1
0.9186206896551724,0.9638205499276412,fold1
0.9198895027624309,0.9638205499276412,fold1
0.9197786998616874,0.9623733719247468,fold1
0.9210526315789472,0.9623733719247468,fold1
0.9223300970873788,0.9623733719247468,fold1
0.9236111111111112,0.9623733719247468,fold1
0.9248956884561892,0.9623733719247468,fold1
0.9247910863509751,0.9609261939218524,fold1
0.9260808926080892,0.9609261939218524,fold1
0.9259776536312848,0.959479015918958,fold1
0.9272727272727272,0.959479015918958,fold1
0.9285714285714286,0.959479015918958,fold1
0.9298737727910238,0.959479015918958,fold1
0.9311797752808988,0.959479015918958,fold1
0.9310829817158932,0.9580318379160636,fold1
0.9323943661971832,0.9580318379160636,fold1
0.9322990126939352,0.9565846599131692,fold1
0.9336158192090396,0.9565846599131692,fold1
0.9335219236209336,0.9551374819102748,fold1
0.9348441926345608,0.9551374819102748,fold1
0.9347517730496454,0.9536903039073806,fold1
0.9346590909090908,0.9522431259044862,fold1
0.9359886201991464,0.9522431259044862,fold1
0.9373219373219374,0.9522431259044862,fold1
0.9386590584878745,0.9522431259044862,fold1
0.94,0.9522431259044862,fold1
0.9413447782546496,0.9522431259044862,fold1
0.9426934097421203,0.9522431259044862,fold1
0.9426111908177904,0.950795947901592,fold1
0.942528735632184,0.9493487698986977,fold1
0.9424460431654677,0.9479015918958033,fold1
0.9438040345821326,0.9479015918958033,fold1
0.9451659451659452,0.9479015918958033,fold1
0.9465317919075144,0.9479015918958033,fold1
0.9464544138929089,0.9464544138929089,fold1
0.946376811594203,0.9450072358900145,fold1
0.9462989840348331,0.9435600578871202,fold1
0.9476744186046512,0.9435600578871202,fold1
0.9475982532751092,0.9421128798842258,fold1
0.9475218658892128,0.9406657018813314,fold1
0.9474452554744526,0.9392185238784372,fold1
0.9473684210526316,0.9377713458755428,fold1
0.9487554904831624,0.9377713458755428,fold1
0.9501466275659824,0.9377713458755428,fold1
0.9515418502202644,0.9377713458755428,fold1
0.9529411764705882,0.9377713458755428,fold1
0.9543446244477172,0.9377713458755428,fold1
0.9542772861356932,0.9363241678726484,fold1
0.9542097488921714,0.934876989869754,fold1
0.9541420118343196,0.9334298118668596,fold1
0.954074074074074,0.9319826338639652,fold1
0.9540059347181008,0.9305354558610708,fold1
0.9554234769687964,0.9305354558610708,fold1
0.956845238095238,0.9305354558610708,fold1
0.9567809239940388,0.9290882778581766,fold1
0.9567164179104478,0.9276410998552822,fold1
0.9566517189835576,0.9261939218523878,fold1
0.9565868263473054,0.9247467438494936,fold1
0.9580209895052474,0.9247467438494936,fold1
0.9594594594594594,0.9247467438494936,fold1
0.9609022556390976,0.9247467438494936,fold1
0.960843373493976,0.9232995658465992,fold1
0.9607843137254902,0.9218523878437048,fold1
