fpr,tpr,Species
0.0,0.0,Arabidopsis
0.001001001001001,0.3542475947961087,Arabidopsis
0.002002002002002,0.5214749016145798,Arabidopsis
0.003003003003003,0.5214749016145798,Arabidopsis
0.004004004004004,0.5707899032570053,Arabidopsis
0.005005005005005,0.6031011029183314,Arabidopsis
0.006006006006006,0.6057643268306716,Arabidopsis
0.007007007007007,0.6560791648741213,Arabidopsis
0.008008008008008,0.6724248682079128,Arabidopsis
0.009009009009009,0.6981554772790596,Arabidopsis
0.01001001001001,0.7150034755918901,Arabidopsis
0.011011011011011,0.732858430568807,Arabidopsis
0.012012012012012,0.7470539613008251,Arabidopsis
0.013013013013013,0.7539219323493834,Arabidopsis
0.014014014014014,0.7642756338483518,Arabidopsis
0.015015015015015,0.782513822513985,Arabidopsis
0.016016016016016,0.7862494300869656,Arabidopsis
0.017017017017017,0.7986815047372005,Arabidopsis
0.018018018018018,0.80116644701616,Arabidopsis
0.019019019019019,0.8019595564926627,Arabidopsis
0.02002002002002,0.8090346099971738,Arabidopsis
0.021021021021021,0.8141394609037779,Arabidopsis
0.022022022022022,0.8172691035402171,Arabidopsis
0.023023023023023,0.8243359929361599,Arabidopsis
0.024024024024024,0.8276700588498411,Arabidopsis
0.025025025025025,0.828332051289849,Arabidopsis
0.026026026026026,0.836589194127699,Arabidopsis
0.027027027027027,0.8398058676908674,Arabidopsis
0.028028028028028,0.8453113299206627,Arabidopsis
0.029029029029029,0.8489735628671589,Arabidopsis
0.03003003003003,0.8508747216914557,Arabidopsis
0.031031031031031,0.8521905297277398,Arabidopsis
0.032032032032032,0.8551523515733352,Arabidopsis
0.033033033033033,0.8580122005827556,Arabidopsis
0.034034034034034,0.8606682744016412,Arabidopsis
0.035035035035035,0.8620847800756432,Arabidopsis
0.036036036036036,0.8651762360126865,Arabidopsis
0.037037037037037,0.8697519230397239,Arabidopsis
0.038038038038038,0.8736580000145968,Arabidopsis
0.039039039039039,0.8761039449522551,Arabidopsis
0.04004004004004,0.8769400653535928,Arabidopsis
0.041041041041041,0.8803398334542651,Arabidopsis
0.042042042042042,0.8816149420895163,Arabidopsis
0.043043043043043,0.8826001637643932,Arabidopsis
0.044044044044044,0.8857164308813209,Arabidopsis
0.045045045045045,0.8874795809118414,Arabidopsis
0.046046046046046,0.8878012648392813,Arabidopsis
0.047047047047047,0.8897479140957744,Arabidopsis
