fpr,tpr,ModelType
0.063063063063063,0.4917101398824847,LR
0.064064064064064,0.4976511755349763,LR
0.065065065065065,0.5027942747497325,LR
0.066066066066066,0.5053961094804253,LR
0.067067067067067,0.5073879784483495,LR
0.068068068068068,0.5109744827277766,LR
0.069069069069069,0.5131406353340215,LR
0.07007007007007,0.5142995757313726,LR
0.071071071071071,0.5167549828680358,LR
0.072072072072072,0.5202218766952919,LR
0.073073073073073,0.5226231351130066,LR
0.074074074074074,0.5274302818122629,LR
0.075075075075075,0.5288879398989537,LR
0.076076076076076,0.5303780409047866,LR
0.077077077077077,0.5356990346305951,LR
0.078078078078078,0.5375064753542647,LR
0.079079079079079,0.5386626966508137,LR
0.08008008008008,0.5424277720660458,LR
0.081081081081081,0.5455163932350425,LR
0.082082082082082,0.5510514257558048,LR
0.083083083083083,0.5544104669175491,LR
0.084084084084084,0.5582069343758741,LR
0.085085085085085,0.5613313391036516,LR
0.086086086086086,0.5618393677709835,LR
0.087087087087087,0.566880771435566,LR
0.088088088088088,0.5681983281057608,LR
0.0890890890890891,0.5699928597257593,LR
0.09009009009009,0.574900285682649,LR
0.091091091091091,0.5778811251596656,LR
0.0920920920920921,0.5795182451258695,LR
0.093093093093093,0.5854700232078622,LR
0.0940940940940941,0.5875321499659945,LR
0.095095095095095,0.5909801137659872,LR
0.0960960960960961,0.5922869090911675,LR
0.0970970970970971,0.5965221667024002,LR
0.0980980980980981,0.6015877417366603,LR
0.0990990990990991,0.6043307547353642,LR
0.1001001001001,0.6079805103936583,LR
0.1011011011011011,0.6109624854746702,LR
0.1021021021021021,0.6120953791512469,LR
0.1031031031031031,0.6151859055123954,LR
0.1041041041041041,0.6171047420891211,LR
0.1051051051051051,0.6187383236029674,LR
0.1061061061061061,0.6202075869839956,LR
0.1071071071071071,0.6214970792355061,LR
0.1081081081081081,0.6226471820418038,LR
0.1091091091091091,0.6258909808912649,LR
0.1101101101101101,0.6282344656450952,LR
0.1111111111111111,0.6324805301035419,LR
0.1121121121121121,0.6334305954291278,LR
0.1131131131131131,0.6345832588033142,LR
0.1141141141141141,0.6386398356479173,LR
0.1151151151151151,0.6398043632742142,LR
0.1161161161161161,0.6461474315154014,LR
0.1171171171171171,0.6473056539590077,LR
0.1181181181181181,0.6484332275805174,LR
0.1191191191191191,0.6517149858077049,LR
0.1201201201201201,0.6523822098879725,LR
0.1211211211211211,0.6547304269879094,LR
0.1221221221221221,0.6555547714848089,LR
0.1231231231231231,0.656684867690272,LR
0.1241241241241241,0.6582071450306443,LR
0.1251251251251251,0.6586998433356333,LR
0.1261261261261261,0.6612728309201387,LR
0.1271271271271271,0.6635959262159858,LR
0.1281281281281281,0.666366977033207,LR
0.1291291291291291,0.6674937424818436,LR
0.1301301301301301,0.6682766036493961,LR
0.1311311311311311,0.6695976891793944,LR
0.1321321321321321,0.670921124016507,LR
0.1331331331331331,0.6756720558834196,LR
0.1341341341341341,0.6774200919011457,LR
0.1351351351351351,0.6806022195553435,LR
0.1361361361361361,0.681766271759299,LR
0.1371371371371371,0.6832229896049637,LR
0.1381381381381381,0.6869956403914121,LR
0.1391391391391391,0.6884996736465859,LR
0.1401401401401401,0.6893151217652655,LR
0.1411411411411411,0.6904476875207054,LR
0.1421421421421421,0.6924606598823897,LR
0.1431431431431431,0.6965030307379043,LR
0.1441441441441441,0.6968292373300955,LR
0.1451451451451451,0.6984576653324283,LR
0.1461461461461461,0.6991163891266773,LR
0.1471471471471471,0.7010845571436558,LR
0.1481481481481481,0.7040097989712708,LR
0.1491491491491491,0.7065078221189232,LR
0.1501501501501501,0.7073208970304926,LR
0.1511511511511511,0.7081468412012644,LR
0.1521521521521521,0.7096366455370102,LR
0.1531531531531531,0.7129917473797697,LR
0.1541541541541541,0.7134868212713953,LR
0.1551551551551551,0.714486778414223,LR
0.1561561561561561,0.7196571935681716,LR
0.1571571571571571,0.722300142943449,LR
0.1581581581581581,0.724778721261354,LR
0.1591591591591591,0.7274375049206803,LR
0.1601601601601601,0.7285733012739506,LR
0.1611611611611611,0.7301755887884307,LR
0.1621621621621621,0.7311627198076386,LR
0.1631631631631631,0.7331112769820562,LR
0.1641641641641641,0.7357615147688727,LR
0.1651651651651651,0.736582292210135,LR
0.1661661661661661,0.740596112542933,LR
0.1671671671671671,0.7414285322680818,LR
0.1681681681681681,0.7446788306603196,LR
0.1691691691691691,0.7466607037792304,LR
0.1701701701701701,0.7486017550818357,LR
0.1711711711711711,0.750397209170493,LR
0.1721721721721721,0.7521893747520594,LR
0.1731731731731731,0.752686814220963,LR
0.1741741741741741,0.7528510178334423,LR
0.1751751751751751,0.7538227915176969,LR
0.1761761761761761,0.7562543271530362,LR
0.1771771771771771,0.7575727576477335,LR
0.1781781781781782,0.759363504462099,LR
0.1791791791791791,0.7601823725590301,LR
0.1801801801801801,0.7614549691185089,LR
0.1811811811811811,0.7631236414641249,LR
0.1821821821821821,0.7642840736399004,LR
0.1831831831831832,0.7652597301883162,LR
0.1841841841841842,0.7659326353058311,LR
0.1851851851851851,0.7664196599810624,LR
0.1861861861861861,0.7670832087030319,LR
0.1871871871871872,0.7695533748620804,LR
0.1881881881881882,0.7710220181307352,LR
0.1891891891891892,0.7720287111226185,LR
0.1901901901901901,0.7731702699161838,LR
0.1911911911911911,0.7735024958298049,LR
0.1921921921921922,0.7751272177140995,LR
0.1931931931931932,0.7759388309256273,LR
0.1941941941941942,0.7770670910559019,LR
0.1951951951951951,0.7795436447838735,LR
0.1961961961961962,0.7818215279044379,LR
0.1971971971971972,0.7826639936578624,LR
0.1981981981981982,0.783665004135404,LR
0.1991991991991992,0.7849693019990959,LR
0.2002002002002001,0.7873152151588703,LR
0.2012012012012012,0.7883069957394112,LR
0.2022022022022022,0.7889919272462607,LR
0.2032032032032032,0.7899763075897976,LR
0.2042042042042042,0.7904573811765295,LR
0.2052052052052052,0.7917504906530322,LR
0.2062062062062062,0.7919217235297445,LR
0.2072072072072072,0.7928787423141599,LR
0.2082082082082082,0.7936964648388221,LR
0.2092092092092092,0.7948773986236689,LR
0.2102102102102102,0.7961967249975693,LR
0.2112112112112112,0.7975108998052772,LR
0.2122122122122122,0.7981513875298776,LR
0.2132132132132132,0.7991247645917494,LR
0.2142142142142142,0.8015477533603118,LR
0.2152152152152152,0.8022127588974104,LR
0.2162162162162162,0.8033469018464613,LR
0.2172172172172172,0.804183350290289,LR
0.2182182182182182,0.8048470164114019,LR
0.2192192192192192,0.8068426587910708,LR
0.2202202202202202,0.8076738861343428,LR
0.2212212212212212,0.8086544098595908,LR
0.2222222222222222,0.8109659542388836,LR
0.2232232232232232,0.8116340691708986,LR
0.2242242242242242,0.8127607625382322,LR
0.2252252252252252,0.8134229937782834,LR
0.2262262262262262,0.8148844031500287,LR
0.2272272272272272,0.8157063426261374,LR
0.2282282282282282,0.8160385685397585,LR
0.2292292292292292,0.8161960488547193,LR
0.2302302302302302,0.8166859215680236,LR
0.2312312312312312,0.8170008821979448,LR
0.2322322322322322,0.817166445111852,LR
0.2332332332332332,0.8181356620125971,LR
0.2342342342342342,0.8191121154576686,LR
0.2352352352352352,0.8195997012134534,LR
0.2362362362362362,0.8209188978706911,LR
0.2372372372372372,0.8219201528224586,LR
0.2382382382382382,0.8220749515840685,LR
0.2392392392392392,0.8235739786515314,LR
0.2402402402402402,0.8247135982498064,LR
0.2412412412412412,0.8248772643709193,LR
0.2422422422422422,0.8252075809402093,LR
0.2432432432432432,0.8260278083385684,LR
0.2442442442442442,0.8265064350896025,LR
0.2452452452452452,0.8271514691020142,LR
0.2462462462462462,0.8281297123316593,LR
0.2472472472472472,0.8292905936850026,LR
0.2482482482482482,0.8312447298171115,LR
0.2492492492492492,0.8317430686875433,LR
0.2502502502502503,0.8320681641562777,LR
0.2512512512512512,0.8333969577133352,LR
0.2522522522522522,0.8350256570216714,LR
0.2532532532532532,0.8362197209486121,LR
0.2542542542542542,0.8366956661462955,LR
0.2552552552552553,0.8378313374763158,LR
0.2562562562562562,0.839967820238833,LR
0.2572572572572572,0.8411065481773651,LR
0.2582582582582582,0.8430349873496477,LR
0.2592592592592592,0.8433445848728673,LR
0.2602602602602603,0.8448143293637784,LR
0.2612612612612612,0.844971809678739,LR
0.2622622622622622,0.8454600212256829,LR
0.2632632632632632,0.8456190037376068,LR
0.2642642642642642,0.846283131770452,LR
0.2652652652652653,0.8469498058446085,LR
0.2662662662662662,0.8471072861595692,LR
0.2672672672672672,0.8482745236241233,LR
0.2682682682682683,0.8485962075515634,LR
0.2692692692692692,0.8489265241208533,LR
0.2702702702702703,0.8492510695466843,LR
0.2712712712712712,0.8498972393701891,LR
0.2722722722722722,0.8502275721579687,LR
0.2732732732732733,0.8515127995904139,LR
0.2742742742742742,0.8520111384608458,LR
0.2752752752752753,0.8531908619166225,LR
0.2762762762762762,0.8544835487148823,LR
0.2772772772772773,0.8549750845695876,LR
0.2782782782782783,0.8562354468381397,LR
0.2792792792792792,0.8570876024252566,LR
0.2802802802802803,0.8582104188412323,LR
0.2812812812812812,0.8590461035451872,LR
0.2822822822822823,0.8598561419151064,LR
0.2832832832832833,0.8608283593614052,LR
0.2842842842842842,0.8611628075219404,LR
0.2852852852852853,0.8614931240912304,LR
0.2862862862862863,0.8623208279703555,LR
0.2872872872872873,0.8632809049996772,LR
0.2882882882882883,0.8639153328504092,LR
0.2892892892892892,0.8640795364628886,LR
0.2902902902902903,0.8652180156743368,LR
0.2912912912912913,0.8652180156743368,LR
0.2922922922922923,0.8658856780771498,LR
0.2932932932932933,0.8666994054190686,LR
0.2942942942942942,0.8673649794074183,LR
0.2952952952952953,0.8678475551911132,LR
0.2962962962962963,0.8678475551911132,LR
0.2972972972972973,0.8688396160224405,LR
0.2982982982982983,0.8699878454565091,LR
0.2992992992992992,0.8701545121231758,LR
0.3003003003003003,0.8706517766382105,LR
0.3013013013013013,0.8711603553484457,LR
0.3023023023023023,0.871960024161899,LR
0.3033033033033033,0.8726257934388704,LR
0.3043043043043043,0.8736109249882598,LR
0.3053053053053053,0.8742622270491853,LR
0.3063063063063063,0.8745971260470107,LR
0.3073073073073073,0.875409879171413,LR
0.3083083083083083,0.8757421050850344,LR
0.3093093093093093,0.8765521729891335,LR
0.3103103103103103,0.8768686358160178,LR
0.3113113113113113,0.8777010916818903,LR
0.3123123123123123,0.8790078315790858,LR
0.3133133133133133,0.8790078315790858,LR
0.3143143143143143,0.8799832230669132,LR
0.3153153153153153,0.8811193052112541,LR
0.3163163163163163,0.8817750446784389,LR
0.3173173173173173,0.8817750446784389,LR
0.3183183183183183,0.8824599761852883,LR
0.3193193193193193,0.8824599761852883,LR
0.3203203203203203,0.8826255390991955,LR
0.3213213213213213,0.8834412057170388,LR
0.3223223223223223,0.8846012498671492,LR
0.3233233233233233,0.8847654534796285,LR
0.3243243243243243,0.8855873856218318,LR
0.3253253253253253,0.8859130348004222,LR
0.3263263263263263,0.8862350576422996,LR
0.3273273273273273,0.8868863559994804,LR
0.3283283283283283,0.8878151485691397,LR
0.3293293293293293,0.8887687917761145,LR
0.3303303303303303,0.8887687917761145,LR
0.3313313313313313,0.889249315319943,LR
0.3323323323323323,0.8900933305193701,LR
0.3333333333333333,0.8907346039133077,LR
0.3343343343343343,0.8908988075257873,LR
0.3353353353353353,0.8913762549204339,LR
0.3363363363363363,0.8913762549204339,LR
0.3373373373373373,0.8918710810689173,LR
0.3383383383383383,0.8925336434372708,LR
0.3393393393393393,0.8931978470497504,LR
0.3403403403403403,0.8933526458113603,LR
0.3413413413413413,0.8940009397746149,LR
0.3423423423423423,0.894644500126072,LR
0.3433433433433433,0.8949767260396932,LR
0.3443443443443443,0.895802670210465,LR
0.3453453453453453,0.896478473000968,LR
0.3463463463463463,0.8974805005771925,LR
0.3473473473473473,0.8976447041896719,LR
0.3483483483483483,0.8988038028138204,LR
0.3493493493493493,0.8994404473711819,LR
0.3503503503503503,0.8999278371080646,LR
0.3513513513513513,0.9005985199786656,LR
0.3523523523523523,0.9015778641661064,LR
0.3533533533533533,0.9019065773577796,LR
0.3543543543543543,0.9020738014380472,LR
0.3553553553553553,0.9028702512067832,LR
0.3563563563563564,0.9028702512067832,LR
0.3573573573573573,0.9035224894372964,LR
0.3583583583583583,0.9038498216795222,LR
0.3593593593593593,0.9046630785111728,LR
0.3603603603603603,0.9049876239370036,LR
0.3613613613613614,0.9051537368938142,LR
0.3623623623623623,0.9056547362969134,LR
0.3633633633633633,0.9064513242234226,LR
0.3643643643643643,0.9071160022991714,LR
0.3653653653653653,0.907283226379439,LR
0.3663663663663664,0.9074380251410488,LR
0.3673673673673673,0.9087355198315354,LR
0.3683683683683684,0.9095555625148496,LR
0.3693693693693693,0.9095555625148496,LR
0.3703703703703703,0.9100531031644072,LR
0.3713713713713714,0.910388539653599,LR
0.3723723723723723,0.9105546526104096,LR
0.3733733733733734,0.9116650974140807,LR
0.3743743743743744,0.9118287635351936,LR
0.3753753753753753,0.912323039640774,LR
0.3763763763763764,0.912651446865733,LR
0.3773773773773773,0.9128104293776568,LR
0.3783783783783784,0.9132882713681344,LR
0.3793793793793794,0.91378334525976,LR
0.3803803803803803,0.914280034001482,LR
0.3813813813813814,0.9153872606498252,LR
0.3823823823823823,0.915550926770938,LR
0.3833833833833834,0.9162181508512056,LR
0.3843843843843844,0.9162181508512056,LR
0.3853853853853853,0.9165366157339284,LR
0.3863863863863864,0.9171878440216392,LR
0.3873873873873873,0.9173468265335628,LR
0.3883883883883884,0.9175123894474702,LR
0.3893893893893894,0.9181806129308367,LR
0.3903903903903903,0.918825109451882,LR
0.3913913913913914,0.9194788081644772,LR
0.3923923923923924,0.9206385962725756,LR
0.3933933933933934,0.920809829149288,LR
0.3943943943943944,0.9212985907391352,LR
0.3953953953953953,0.9224263341528748,LR
0.3963963963963964,0.9225975670295872,LR
0.3973973973973974,0.923708011833258,LR
0.3983983983983984,0.9241928243904448,LR
0.3993993993993994,0.92469172434143,LR
0.4004004004004003,0.9250128707775036,LR
0.4014014014014014,0.9250128707775036,LR
0.4024024024024024,0.925831793489569,LR
0.4034034034034034,0.9261529399256424,LR
0.4044044044044044,0.9263241728023548,LR
0.4054054054054054,0.9266550630037356,LR
0.4064064064064064,0.9266550630037356,LR
0.4074074074074074,0.9278295175672528,LR
0.4084084084084084,0.9283205159305916,LR
0.4094094094094094,0.9288107511813932,LR
0.4104104104104104,0.9291287162052408,LR
0.4114114114114114,0.9294560484474664,LR
0.4124124124124124,0.9301169408016678,LR
0.4134134134134134,0.9302811444141474,LR
0.4144144144144144,0.9309322715212038,LR
0.4154154154154154,0.9310994956014712,LR
0.4164164164164164,0.9312631617225844,LR
0.4174174174174174,0.931757987871068,LR
0.4184184184184184,0.9319221914835474,LR
0.4194194194194194,0.9319221914835474,LR
0.4204204204204204,0.9325863411644122,LR
0.4214214214214214,0.9327519040783194,LR
0.4224224224224224,0.932918570744986,LR
0.4234234234234234,0.932918570744986,LR
0.4244244244244244,0.933073369506596,LR
0.4254254254254254,0.9334017767315552,LR
0.4264264264264264,0.9335730096082674,LR
0.4274274274274274,0.933730489923228,LR
0.4284284284284284,0.9338941560443408,LR
0.4294294294294294,0.9343704202342272,LR
0.4304304304304304,0.9343704202342272,LR
0.4314314314314314,0.9346955157029616,LR
0.4324324324324324,0.9346955157029616,LR
0.4334334334334334,0.9346955157029616,LR
0.4344344344344344,0.9356668565988292,LR
0.4354354354354354,0.9358380894755416,LR
0.4364364364364364,0.93631861301937,LR
0.4374374374374374,0.93631861301937,LR
0.4384384384384384,0.9367943234994004,LR
0.4394394394394394,0.9372877561469,LR
0.4404404404404404,0.93744255490851,LR
0.4414414414414414,0.9377728714778002,LR
0.4424424424424424,0.9390557741584588,LR
0.4434434434434434,0.9393653716816786,LR
0.4444444444444444,0.939530934595586,LR
0.4454454454454454,0.939530934595586,LR
0.4464464464464464,0.9400155662861,LR
0.4474474474474474,0.9400155662861,LR
0.4484484484484484,0.9401822329527668,LR
0.4494494494494494,0.9405033793888404,LR
0.4504504504504504,0.9406581781504502,LR
0.4514514514514514,0.9408156584654106,LR
0.4524524524524524,0.9409817714222214,LR
0.4534534534534534,0.9411484380888882,LR
0.4544544544544544,0.9416410489263264,LR
0.4554554554554554,0.9419630717682038,LR
0.4564564564564564,0.9419630717682038,LR
0.4574574574574575,0.9427665508011728,LR
0.4584584584584584,0.9430906977828,LR
0.4594594594594594,0.9434240311161332,LR
0.4604604604604604,0.9439236712178044,LR
0.4614614614614614,0.9444253434586072,LR
0.4624624624624625,0.9447581230820846,LR
0.4634634634634634,0.945397788107234,LR
0.4644644644644644,0.945397788107234,LR
0.4654654654654654,0.9457256578408264,LR
0.4664664664664664,0.946381571429638,LR
0.4674674674674675,0.946691168952858,LR
0.4684684684684684,0.9468624018295704,LR
0.4694694694694695,0.9468624018295704,LR
0.4704704704704704,0.9475225136952736,LR
0.4714714714714714,0.9478404787191208,LR
0.4724724724724725,0.9480071453857876,LR
0.4734734734734734,0.9485100541332177,LR
0.4744744744744745,0.9490063824786644,LR
0.4754754754754755,0.9491736065589318,LR
0.4764764764764764,0.9491736065589318,LR
0.4774774774774775,0.9495050342516788,LR
0.4784784784784784,0.9496711472084896,LR
0.4794794794794795,0.9496711472084896,LR
0.4804804804804805,0.9496711472084896,LR
0.4814814814814814,0.9499984794507156,LR
0.4824824824824825,0.9503312590741928,LR
0.4834834834834834,0.9506559634694208,LR
0.4844844844844845,0.9506559634694208,LR
0.4854854854854855,0.9509984292228456,LR
0.4864864864864864,0.9513168941055684,LR
0.4874874874874875,0.951475876617492,LR
0.4884884884884884,0.951475876617492,LR
0.4894894894894895,0.951639542738605,LR
0.4904904904904905,0.9517970230535656,LR
0.4914914914914914,0.9522838752990817,LR
0.4924924924924925,0.9527750837246266,LR
0.4934934934934935,0.952946316601339,LR
0.4944944944944945,0.9534378524560442,LR
0.4954954954954955,0.953592651217654,LR
0.4964964964964965,0.9543875637772729,LR
0.4974974974974975,0.9547084754956932,LR
0.4984984984984985,0.9548745884525038,LR
0.4994994994994995,0.9552054786538844,LR
0.5005005005005005,0.9552054786538844,LR
0.5015015015015015,0.955535811441664,LR
0.5025025025025025,0.9558742683986438,LR
0.5035035035035035,0.9558742683986438,LR
0.5045045045045045,0.9558742683986438,LR
0.5055055055055055,0.9558742683986438,LR
0.5065065065065065,0.9563577963363984,LR
0.5075075075075075,0.9565125950980082,LR
0.5085085085085085,0.9565125950980082,LR
0.5095095095095095,0.957165459119681,LR
0.5105105105105106,0.9583436132440132,LR
0.5115115115115115,0.9583436132440132,LR
0.5125125125125125,0.958653210767233,LR
0.5135135135135135,0.9588121932791566,LR
0.5145145145145145,0.9591372887478912,LR
0.5155155155155156,0.9591372887478912,LR
0.5165165165165165,0.9591372887478912,LR
0.5175175175175175,0.9593014923603704,LR
0.5185185185185185,0.960118349964506,LR
0.5195195195195195,0.9605961919549838,LR
0.5205205205205206,0.9607536722699443,LR
0.5215215215215215,0.9607536722699443,LR
0.5225225225225225,0.9610845624713248,LR
0.5235235235235235,0.9612487660838044,LR
0.5245245245245245,0.9615723593555756,LR
0.5255255255255256,0.961905692688909,LR
0.5265265265265265,0.9622152902121288,LR
0.5275275275275275,0.9623794938246082,LR
0.5285285285285285,0.9626979587073312,LR
0.5295295295295295,0.9628691915840436,LR
0.5305305305305306,0.9628691915840436,LR
0.5315315315315315,0.9628691915840436,LR
0.5325325325325325,0.9628691915840436,LR
0.5335335335335335,0.9628691915840436,LR
0.5345345345345345,0.9631933385656708,LR
0.5355355355355356,0.9633575421781504,LR
0.5365365365365365,0.96366713970137,LR
0.5375375375375375,0.96366713970137,LR
0.5385385385385385,0.964005039244749,LR
0.5395395395395395,0.964005039244749,LR
0.5405405405405406,0.964005039244749,LR
0.5415415415415415,0.964005039244749,LR
0.5425425425425425,0.9643199998746704,LR
0.5435435435435435,0.9646460315129926,LR
0.5445445445445445,0.9646460315129926,LR
0.5455455455455456,0.9649644963957156,LR
0.5465465465465466,0.965131163062382,LR
0.5475475475475475,0.9654434421389526,LR
0.5485485485485485,0.9654434421389526,LR
0.5495495495495496,0.9654434421389526,LR
0.5505505505505506,0.9657649075672292,LR
0.5515515515515516,0.9657649075672292,LR
0.5525525525525525,0.9659197063288392,LR
0.5535535535535535,0.9659197063288392,LR
0.5545545545545546,0.9660839099413188,LR
0.5555555555555556,0.9660839099413188,LR
0.5565565565565566,0.9660839099413188,LR
0.5575575575575575,0.9662387087029284,LR
0.5585585585585585,0.966568487780852,LR
0.5595595595595596,0.966723286542462,LR
0.5605605605605606,0.966723286542462,LR
0.5615615615615616,0.967049493134653,LR
0.5625625625625625,0.967049493134653,LR
0.5635635635635635,0.967537863650994,LR
0.5645645645645646,0.967537863650994,LR
0.5655655655655656,0.9678757631943732,LR
0.5665665665665666,0.9680347457062968,LR
0.5675675675675675,0.9681895444679066,LR
0.5685685685685685,0.9681895444679066,LR
0.5695695695695696,0.9686757709222636,LR
0.5705705705705706,0.9686757709222636,LR
0.5715715715715716,0.9686757709222636,LR
0.5725725725725725,0.9688418838790742,LR
0.5735735735735735,0.9688418838790742,LR
0.5745745745745746,0.9693198687650874,LR
0.5755755755755756,0.969485981721898,LR
0.5765765765765766,0.9697955792451178,LR
0.5775775775775776,0.9699668121218302,LR
0.5785785785785785,0.9699668121218302,LR
0.5795795795795796,0.9699668121218302,LR
0.5805805805805806,0.9699668121218302,LR
0.5815815815815816,0.9699668121218302,LR
0.5825825825825826,0.9699668121218302,LR
0.5835835835835835,0.9702877238402507,LR
0.5845845845845846,0.9702877238402507,LR
0.5855855855855856,0.9702877238402507,LR
0.5865865865865866,0.9707634343202812,LR
0.5875875875875876,0.9709276379327604,LR
0.5885885885885885,0.9709276379327604,LR
0.5895895895895896,0.9709276379327604,LR
0.5905905905905906,0.9709276379327604,LR
0.5915915915915916,0.9710824366943704,LR
0.5925925925925926,0.9710824366943704,LR
0.5935935935935935,0.9712372354559804,LR
0.5945945945945946,0.971403902122647,LR
0.5955955955955956,0.9717347724017932,LR
0.5965965965965966,0.9720702088909848,LR
0.5975975975975976,0.9724051078888104,LR
0.5985985985985985,0.9724051078888104,LR
0.5995995995995996,0.9725712208456208,LR
0.6006006006006006,0.9727302033575448,LR
0.6016016016016016,0.9727302033575448,LR
0.6026026026026026,0.9728963163143552,LR
0.6036036036036035,0.9732174627504288,LR
0.6046046046046046,0.9733835757072392,LR
0.6056056056056056,0.9738667052007906,LR
0.6066066066066066,0.9738667052007906,LR
0.6076076076076076,0.9738667052007906,LR
0.6086086086086087,0.9738667052007906,LR
0.6096096096096096,0.9738667052007906,LR
0.6106106106106106,0.9740215039624004,LR
0.6116116116116116,0.9741881706290672,LR
0.6126126126126126,0.9743456509440276,LR
0.6136136136136137,0.9743456509440276,LR
0.6146146146146146,0.9746795416909618,LR
0.6156156156156156,0.9746795416909618,LR
0.6166166166166166,0.9748385242028854,LR
0.6176176176176176,0.9748385242028854,LR
0.6186186186186187,0.9748385242028854,LR
0.6196196196196196,0.9751596706389593,LR
0.6206206206206206,0.9751596706389593,LR
0.6216216216216216,0.9751596706389593,LR
0.6226226226226226,0.9753252335528664,LR
0.6236236236236237,0.9753252335528664,LR
0.6246246246246246,0.9758111210927858,LR
0.6256256256256256,0.9763162447164324,LR
0.6266266266266266,0.9763162447164324,LR
0.6276276276276276,0.9764834687967,LR
0.6286286286286287,0.976815144667418,LR
0.6296296296296297,0.976815144667418,LR
0.6306306306306306,0.9769823687476856,LR
0.6316316316316316,0.9774711303375327,LR
0.6326326326326326,0.9778044636708664,LR
0.6336336336336337,0.9778044636708664,LR
0.6346346346346347,0.9779619439858268,LR
0.6356356356356356,0.9781286106524936,LR
0.6366366366366366,0.9784506334943708,LR
0.6376376376376376,0.9786148371068504,LR
0.6386386386386387,0.978781503773517,LR
0.6396396396396397,0.978781503773517,LR
0.6406406406406406,0.978781503773517,LR
0.6416416416416416,0.9792849625638504,LR
0.6426426426426426,0.9792849625638504,LR
0.6436436436436437,0.9792849625638504,LR
0.6446446446446447,0.9794424428788112,LR
0.6456456456456456,0.9794424428788112,LR
0.6466466466466466,0.9795972416404212,LR
0.6476476476476476,0.9795972416404212,LR
0.6486486486486487,0.9797520404020312,LR
0.6496496496496497,0.9797520404020312,LR
0.6506506506506506,0.9799068391636412,LR
0.6516516516516516,0.980239626157816,LR
0.6526526526526526,0.9803971064727766,LR
0.6536536536536537,0.9803971064727766,LR
0.6546546546546547,0.9803971064727766,LR
0.6556556556556556,0.9807202925971796,LR
0.6566566566566566,0.9807202925971796,LR
0.6576576576576576,0.9807202925971796,LR
0.6586586586586587,0.9810627583506044,LR
0.6596596596596597,0.9812283212645116,LR
0.6606606606606606,0.9813944342213222,LR
0.6616616616616616,0.9815586378338018,LR
0.6626626626626626,0.9815586378338018,LR
0.6636636636636637,0.9815586378338018,LR
0.6646646646646647,0.9815586378338018,LR
0.6656656656656657,0.9815586378338018,LR
0.6666666666666666,0.9820478357343614,LR
0.6676676676676676,0.9820478357343614,LR
0.6686686686686687,0.9820478357343614,LR
0.6696696696696697,0.9827073687871348,LR
0.6706706706706707,0.9827073687871348,LR
0.6716716716716716,0.9827073687871348,LR
0.6726726726726726,0.9827073687871348,LR
0.6736736736736737,0.982872931701042,LR
