fpr,tpr,Species
0.0,0.0,TX2783_test
0.0,0.004353689077249085,TX2783_test
0.0,0.012329031015218646,TX2783_test
0.0,0.018377961857060296,TX2783_test
0.0,0.02438836447697939,TX2783_test
0.0,0.03290310152186477,TX2783_test
0.0,0.04361394721633597,TX2783_test
0.0,0.053091889809285295,TX2783_test
0.0,0.059872856867655554,TX2783_test
0.0,0.06484299749566558,TX2783_test
0.0,0.07031400500866886,TX2783_test
0.0,0.07921402427277982,TX2783_test
0.0,0.08853785397803891,TX2783_test
0.0,0.10113658254671547,TX2783_test
3.852822192255827e-05,0.11076863802735504,TX2783_test
0.00019264110961279138,0.12221151993835484,TX2783_test
0.00019264110961279138,0.14139857445578885,TX2783_test
0.00019264110961279138,0.16174147563089963,TX2783_test
0.00038528221922558276,0.177846272394529,TX2783_test
0.00038528221922558276,0.2106337892506261,TX2783_test
0.00038528221922558276,0.21672124831439032,TX2783_test
0.0005393951069158158,0.23737237526488153,TX2783_test
0.0006164515507609324,0.24677326141398576,TX2783_test
0.000847620882296282,0.2654594490464265,TX2783_test
0.0009632055480639568,0.28664997110383356,TX2783_test
0.0009632055480639568,0.31288769023309576,TX2783_test
0.0009632055480639568,0.3238297052591023,TX2783_test
0.0011943748795993066,0.3608167983047582,TX2783_test
0.0016181853207474475,0.37834713927952224,TX2783_test
0.0018878828742053555,0.4047004430745521,TX2783_test
0.002273165093430938,0.41209786168368334,TX2783_test
0.002619919090733963,0.44731265652090163,TX2783_test
0.002928144866114429,0.4858023502215373,TX2783_test
0.0034290117511076865,0.5019071469851666,TX2783_test
0.0038913504141783856,0.53222885763822,TX2783_test
0.0043922172991716435,0.5649007898285495,TX2783_test
0.004854555962242343,0.590676170294741,TX2783_test
0.0053554228472356006,0.6114814101329225,TX2783_test
0.0058177615103063,0.6282026584473126,TX2783_test
0.006318628395299557,0.6376420728183394,TX2783_test
0.006780967058370256,0.6468503178578309,TX2783_test
0.007281833943363514,0.6600269697553458,TX2783_test
0.007744172606434213,0.6752070891928337,TX2783_test
0.00824503949142747,0.687227894432672,TX2783_test
0.008668849932575612,0.6919668657291466,TX2783_test
0.009362357927181661,0.6969755345790791,TX2783_test
0.009978809477942593,0.7081487189366211,TX2783_test
0.010441148141013292,0.7140050086688499,TX2783_test
0.011250240801387017,0.719398959738008,TX2783_test
0.011789635908302832,0.7318821036409169,TX2783_test
0.01229050279329609,0.7424388364476979,TX2783_test
0.012752841456366789,0.7538431901367753,TX2783_test
0.013292236563282605,0.7621652860720478,TX2783_test
0.014062801001733771,0.7716817568869196,TX2783_test
0.014602196108649584,0.7759969177422461,TX2783_test
0.015064534771720284,0.7815835099210172,TX2783_test
0.015565401656713542,0.785436332113273,TX2783_test
0.016027740319784243,0.7892506260836063,TX2783_test
0.016528607204777498,0.7927952225004815,TX2783_test
0.016990945867848196,0.7965324600269698,TX2783_test
0.017530340974764014,0.8032363706414948,TX2783_test
0.018146792525524945,0.810287035253323,TX2783_test
0.018647659410518207,0.814216913889424,TX2783_test
0.019109998073588905,0.8176073974186091,TX2783_test
0.01964939318050472,0.8221537276054709,TX2783_test
0.020265844731265654,0.8242727798112117,TX2783_test
0.02076671161625891,0.8261991909073396,TX2783_test
0.021229050279329607,0.8276632633403969,TX2783_test
0.02184550183009054,0.8302831824311309,TX2783_test
0.022384896937006356,0.8335966095164709,TX2783_test
0.022885763821999618,0.8390676170294741,TX2783_test
0.023348102485070316,0.8433827778848005,TX2783_test
0.02384896937006357,0.8475438258524368,TX2783_test
0.02431130803313427,0.8512810633789251,TX2783_test
0.02481217491812753,0.8535157002504334,TX2783_test
0.025274513581198227,0.8554806395684839,TX2783_test
0.02577538046619149,0.8567905991138509,TX2783_test
0.026314775573107303,0.8579464457715276,TX2783_test
0.026931227123868234,0.8598728568676556,TX2783_test
0.027393565786938932,0.8616836832980159,TX2783_test
0.02808707378154498,0.8646888846079754,TX2783_test
